customer_id,customer_name,age,account_type,account_balance,years_with_bank,state,credit_score,monthly_banking_revenue
CUST-421425,Morgan Smith,35,Student,2428.16,0,OR,567,13.48
CUST-894961,Andre Brown,31,Checking,37656.06,13,MI,571,58.49
CUST-248880,Thomas Thomas II,30,Savings,52321.5,6,NY,764,8.99
CUST-140832,Michael Bridges,30,Checking,51415.32,7,MO,850,66.0
CUST-825067,Sheena Rosario,52,Business,118590.17,0,SC,694,368.24
CUST-743828,Tyler Gregory,32,Checking,7010.8,13,NM,736,61.43
CUST-226995,Kimberly Taylor,36,Business,529262.11,7,OH,689,121.14
CUST-84073,Stephen Marks,83,Premium,851654.24,31,AR,672,176.79
CUST-855646,Molly Christensen,62,Premium,695263.25,8,NE,623,75.81
CUST-370466,Elizabeth Ramos,44,Student,2557.0,25,NC,821,3.51
CUST-715118,Erica Taylor,35,Premium,149001.81,11,NJ,824,80.52
CUST-860989,Steven Alexander,55,Business,351460.79,31,AL,635,324.63
CUST-332580,Jenny Todd,54,Premium,1190871.7,19,CO,757,46.49
CUST-522236,Claudia Miller,54,Business,385048.18,24,MN,554,92.16
CUST-635778,Christine Mooney,34,Savings,1239.58,9,MA,660,49.68
CUST-110263,Whitney Gordon,43,Savings,18016.92,24,RI,729,34.71
CUST-169841,Amy Reynolds,47,Student,4057.05,13,NV,573,8.79
CUST-804098,Wesley Oneal,50,Student,2606.56,28,OR,728,6.41
CUST-706039,Alyssa Cervantes,53,Checking,63130.59,3,NC,766,44.03
CUST-558416,Robert Sanchez,57,Checking,54259.68,25,DE,716,5.83
CUST-437761,Trevor Espinoza,43,Savings,34871.98,15,NV,547,54.63
CUST-710420,Andrew Jones,51,Premium,374396.99,2,NM,696,123.98
CUST-160501,Michael Johnson,49,Checking,34255.99,13,AL,577,26.35
CUST-91481,Chad Green,28,Savings,45107.62,1,MN,764,10.09
CUST-443187,Mark Ruiz,44,Business,379836.02,24,CA,734,266.5
CUST-467261,Mackenzie White,45,Student,132.92,7,NM,682,10.31
CUST-67350,Lawrence Mendoza,59,Student,4129.3,19,ID,638,0.3
CUST-959196,Christine Anderson,46,Premium,463729.88,11,VA,643,144.67
CUST-21600,Mathew Beck,38,Student,5204.3,9,AK,655,13.81
CUST-268239,Daniel Torres,48,Checking,12201.39,30,FL,641,8.09
CUST-109548,Isaiah Harrell,63,Savings,53071.49,36,MN,608,22.48
CUST-843883,Ryan Smith,42,Premium,297324.27,1,IA,644,103.91
CUST-12569,Ashley Martinez,66,Savings,18464.55,35,NY,695,68.52
CUST-352560,Tyler Gibson,60,Savings,31585.74,40,DE,561,10.14
CUST-318202,Nathan Wolf,49,Student,5647.27,24,MA,751,10.68
CUST-153869,Bethany Hall,46,Business,498214.13,7,MA,765,461.37
CUST-374698,Scott Schwartz,37,Premium,432612.4,18,NV,792,142.64
CUST-136814,Katherine Norton,79,Checking,54271.77,28,LA,650,35.42
CUST-80483,Rebecca Greene,38,Business,84031.63,2,WA,796,144.17
CUST-795349,Lauren Crawford,68,Business,158849.78,35,ME,638,287.11
CUST-580623,Samantha Henry,38,Student,1963.49,14,NY,657,10.29
CUST-499249,Tabitha Hancock,24,Student,4147.15,4,NC,606,0.37
CUST-228314,Julie Jones,29,Savings,22018.2,2,SD,618,45.91
CUST-828200,Joshua Patel,44,Savings,3250.3,12,IA,698,71.91
CUST-601631,Jesus Fields,68,Checking,31470.71,4,ND,600,67.77
CUST-168544,Jonathon Walker,59,Savings,50226.77,5,SC,662,48.04
CUST-288264,Kevin Flores,44,Savings,33013.32,15,VA,733,22.04
CUST-775174,Tanya Stokes,28,Savings,27523.86,2,VT,710,48.71
CUST-88598,Rachel Clayton,47,Business,342640.04,26,MA,719,452.03
CUST-234195,Joshua Roach,49,Checking,26530.66,4,VT,850,53.8
CUST-32108,Dr. Matthew Maxwell DDS,35,Checking,19094.68,12,CT,637,26.95
CUST-41995,Mark Rodriguez,35,Savings,8337.5,16,HI,635,58.54
CUST-918943,Mr. Gary Lee,35,Business,338553.86,4,WI,775,138.59
CUST-596354,William Walsh,66,Premium,779047.16,32,WA,634,167.91
CUST-250007,Michelle Johnson,32,Student,3310.6,14,MI,717,12.69
CUST-944271,Eric Lee,36,Savings,40119.53,1,OH,730,26.18
CUST-246979,Joan Craig,48,Savings,19567.75,28,UT,558,31.6
CUST-331559,Tony Perez,68,Business,55886.47,38,NC,823,136.74
CUST-329266,Stephanie Smith,35,Student,550.97,11,OR,648,7.54
CUST-57192,Tracey Jones,49,Premium,764869.26,2,NJ,706,170.86
CUST-372365,Justin Ramirez,54,Checking,34309.22,33,SC,840,14.63
CUST-57849,Hannah Fleming,42,Checking,27373.64,20,WY,616,5.42
CUST-365158,Nicole Nunez,24,Business,208146.12,3,KY,621,467.17
CUST-279948,Peter Johnson,44,Premium,623222.56,22,TX,823,26.41
CUST-795706,Kelli Watkins,37,Business,514524.88,3,AK,697,248.5
CUST-433250,Michael Gordon,44,Checking,24664.53,6,ID,775,9.79
CUST-551166,Rebekah Ho,82,Checking,33152.99,4,MT,637,30.27
CUST-172744,Stephanie Taylor,37,Student,1385.02,3,NH,763,4.64
CUST-837872,Tim Yang,55,Savings,38601.97,21,MO,827,62.51
CUST-477659,Meghan Smith,53,Student,1184.39,17,HI,651,1.52
CUST-290698,Peter Collins,53,Savings,57659.36,32,MA,768,47.12
CUST-796723,Victoria Casey,57,Savings,53880.96,20,KY,720,62.28
CUST-309377,Michael Richardson,61,Savings,6560.75,2,OR,773,69.29
CUST-515670,Alexis Acevedo,65,Premium,562707.6,11,IA,731,177.9
CUST-99382,Allison Benson,42,Business,524255.61,6,CT,691,196.72
CUST-325714,Jennifer Miller,63,Premium,138319.24,15,KY,614,189.65
CUST-438764,Donald Choi,50,Savings,33941.89,1,IA,648,25.38
CUST-132207,Elizabeth Valentine,45,Checking,46355.3,1,SC,782,16.95
CUST-521734,David Dunn,47,Checking,27436.83,9,NM,683,25.57
CUST-492850,Robert Petty,24,Business,44357.7,4,IA,739,99.1
CUST-526469,Richard Hall,54,Premium,423649.08,36,NC,850,137.4
CUST-164658,Ricardo Schwartz,40,Premium,950606.21,13,NM,697,146.53
CUST-691654,Richard Johnson,48,Savings,18613.88,16,GA,806,62.62
CUST-256139,Ryan Hopkins,43,Business,360124.2,3,NY,702,320.66
CUST-810211,Wendy Golden,54,Savings,5660.29,19,VA,694,62.79
CUST-689196,Lindsay Cochran,38,Business,476556.01,17,IA,695,415.69
CUST-62748,Margaret Brown,61,Savings,28871.74,3,TX,597,29.19
CUST-836863,Kayla Garcia,46,Student,4841.25,25,CA,623,11.57
CUST-486578,Kurt Yang,62,Savings,23573.83,22,AL,558,54.45
CUST-978844,Brenda Powell,36,Savings,51079.59,4,NV,710,36.05
CUST-601474,John Campbell,68,Checking,32752.14,31,AZ,674,51.65
CUST-553015,Timothy Frazier,36,Checking,29683.51,5,WY,830,43.57
CUST-62062,Jeffery Levine,23,Premium,75655.7,5,PA,504,56.81
CUST-256965,Bradley Baker,51,Premium,289110.87,15,CO,639,146.77
CUST-374628,Robyn Davis,29,Student,2996.59,8,MS,736,8.26
CUST-825377,John Wheeler,48,Premium,460830.09,1,TN,634,143.57
CUST-941135,Amy Sanchez,25,Business,11454.8,4,AK,749,446.67
CUST-253789,Julia Gonzalez,54,Premium,405303.16,25,FL,672,61.45
CUST-883819,Stephen Shaffer,72,Student,432.44,0,MI,594,8.24
CUST-491778,William Bauer,22,Checking,3443.37,4,ID,624,39.97
CUST-820032,Christine Taylor,44,Business,3051.44,10,VT,699,397.53
CUST-95849,Megan Harris,41,Savings,24022.34,21,OH,708,15.67
CUST-76587,Deanna Walsh,26,Savings,16665.48,2,NC,795,29.2
CUST-119058,Tami Johnson,43,Business,509202.05,10,IL,769,92.03
CUST-144188,Adam Garcia,50,Premium,654706.97,17,AR,716,71.47
CUST-772806,Kevin Brown,53,Student,655.27,16,LA,715,4.09
CUST-34653,Carl Jones,54,Business,631266.27,10,ID,786,69.89
CUST-707680,Christopher Hancock,47,Premium,1216668.98,10,PA,736,112.42
CUST-822267,Martha Shah,43,Business,264933.42,5,KS,795,395.57
CUST-784610,Rose Castro,34,Student,4510.55,5,TN,824,1.32
CUST-702309,Reginald Wilson,44,Student,3063.7,1,WY,565,12.99
CUST-872959,Victor Edwards,46,Savings,35813.96,21,OH,625,65.36
CUST-801581,Michelle Collins,57,Checking,18243.94,29,MI,627,42.02
CUST-770240,Ricky Miller,38,Business,344029.6,5,FL,528,154.72
CUST-288580,Erin Clark,38,Checking,18959.93,13,MA,486,73.16
CUST-800261,Sherry Nichols,21,Premium,618279.17,3,KS,740,194.31
CUST-161715,Cameron Davidson,56,Savings,24704.07,28,FL,714,8.39
CUST-386656,Brian York,30,Business,346416.99,7,VA,676,300.68
CUST-608729,Mary Ponce,44,Business,249300.62,23,TN,587,198.4
CUST-191860,Brandi Reed,67,Student,1723.11,31,AK,750,4.36
CUST-388432,Samantha Dixon,41,Premium,558854.06,21,AZ,682,185.34
CUST-727359,Michael Fitzpatrick,48,Premium,1091589.7,0,CT,516,146.2
CUST-349447,Carolyn Holmes,41,Student,1958.47,4,MS,625,10.8
CUST-352387,Robert Stewart,29,Student,5075.3,10,VA,657,3.28
CUST-915258,Max Miller DDS,71,Student,2452.34,10,WY,731,0.98
CUST-935046,Joanne Lewis,36,Checking,15601.71,4,MN,725,50.51
CUST-271840,Samantha Barr,65,Premium,534190.89,9,KY,753,104.45
CUST-375524,Michael Kennedy,45,Business,408338.6,18,ME,628,432.98
CUST-512393,Mr. Theodore Cunningham,55,Premium,242599.92,12,HI,711,48.04
CUST-277393,Danielle Torres,58,Student,2998.81,12,CA,730,2.56
CUST-296025,Amber Smith,60,Savings,12609.45,0,ID,637,39.62
CUST-595905,Kayla Taylor,64,Savings,21020.33,1,AL,695,43.31
CUST-312110,Beth Harmon,76,Checking,20751.39,0,ME,624,20.17
CUST-479696,Jacob Clark,71,Premium,1190306.09,25,HI,695,57.37
CUST-485110,Rachel Ochoa,35,Business,275692.43,4,NM,641,272.08
CUST-589794,Matthew Roberts,40,Savings,44485.76,8,NJ,713,18.82
CUST-843539,Kevin Taylor,52,Business,434130.92,10,OH,634,169.52
CUST-23214,Dawn Mcdonald,44,Premium,294227.55,9,MO,850,169.16
CUST-901469,Robert Gomez,70,Savings,40128.25,40,UT,714,15.53
CUST-207739,Amanda Campos,45,Premium,729673.21,18,ME,689,164.62
CUST-63382,Wendy Dickerson,54,Student,4835.21,10,MN,598,14.41
CUST-853812,Ryan Paul,41,Student,2150.98,12,NY,546,8.93
CUST-491503,Justin Sanders,50,Business,596578.48,16,AK,731,484.35
CUST-142685,Todd Bauer,37,Checking,44856.61,16,NH,805,52.65
CUST-740988,Dakota Jennings,26,Checking,21364.39,0,WY,562,20.38
CUST-811442,Carlos Brown,48,Student,728.55,20,WI,763,8.46
CUST-865318,Michael Schwartz,70,Checking,13446.54,32,WV,643,64.58
CUST-612880,Michael Harper,61,Premium,920652.99,24,MT,676,126.6
CUST-979812,Theresa Pace,42,Business,388859.85,21,VT,750,200.28
CUST-482270,Heather Jennings,54,Business,119758.73,0,NV,553,62.63
CUST-254591,Richard Porter,67,Savings,56757.48,17,KS,790,26.88
CUST-954547,Jason Baker,35,Checking,6250.28,13,NJ,711,57.73
CUST-971459,Lindsey Goodman,52,Savings,44907.68,18,NM,700,63.53
CUST-371556,Heather Bryant,36,Student,5498.01,9,WY,626,4.48
CUST-531705,Carrie Hardy,44,Student,4114.18,9,MA,773,2.49
CUST-760896,Michael Roberts,53,Premium,295245.3,20,MS,650,188.52
CUST-763237,Rebecca Gonzales,56,Business,178936.59,22,MI,452,183.15
CUST-111642,Brandi Thomas,62,Student,2151.34,29,MI,540,8.95
CUST-715941,Alexander Lewis,39,Checking,8113.7,5,MI,590,56.14
CUST-218804,Max Anderson,25,Checking,33143.75,5,NH,772,44.35
CUST-406284,Jason Cabrera,37,Business,48815.58,16,MA,707,221.01
CUST-745004,Melvin Good,44,Premium,988885.76,0,RI,718,146.92
CUST-291677,Jean Beck,46,Checking,36078.2,9,NH,577,64.21
CUST-104122,Juan Hall,59,Business,378636.5,38,NJ,640,414.96
CUST-83314,Traci Bell,21,Premium,66517.89,0,TX,645,152.81
CUST-983274,Sean Anderson,67,Business,32502.35,36,VA,748,348.73
CUST-753358,Amanda Hampton,39,Savings,46702.97,12,GA,652,55.99
CUST-306135,Gina Kelly,40,Savings,33005.73,8,RI,846,56.34
CUST-831669,Kelly Robbins,50,Savings,8317.08,19,LA,714,63.99
CUST-141381,Timothy Fisher,60,Student,6602.4,28,MA,699,4.43
CUST-504909,Catherine Weber,41,Savings,29301.02,5,MI,664,9.46
CUST-333809,Claire Walton,43,Checking,24031.04,10,MD,677,63.45
CUST-859747,Shirley Lee,55,Student,4824.47,14,RI,684,2.1
CUST-825792,Jeremiah Richmond,55,Premium,57424.08,8,CT,673,61.15
CUST-637441,Paul Lopez,46,Business,175376.57,1,IA,520,424.63
CUST-864940,Barbara Smith,58,Business,415498.66,23,WV,707,337.82
CUST-397783,Jeremy Martin,59,Business,652976.05,11,MD,448,472.96
CUST-269966,Mark King,76,Business,392823.13,40,MI,668,213.13
CUST-730761,Tina Carroll,61,Business,654708.28,26,TX,596,216.95
CUST-825541,Richard Guerra,54,Premium,477167.65,30,OR,595,158.36
CUST-227096,Andrea Orr,35,Business,391519.34,11,HI,833,380.98
CUST-499544,Wayne Kelly,42,Student,5768.71,21,WY,697,7.99
CUST-4510,Kristin Jones,58,Checking,16991.26,39,NC,719,29.08
CUST-475189,Maurice Carroll,47,Premium,889078.88,13,PA,709,185.89
CUST-378904,Marcus Skinner,81,Checking,45713.4,34,ND,675,18.66
CUST-489761,Ronald Perez,48,Checking,33646.19,11,NH,764,18.81
CUST-136502,Virginia Small,61,Business,94206.47,34,MA,774,419.19
CUST-288523,Natalie Holmes,54,Premium,521748.94,8,LA,588,49.75
CUST-54181,Pamela Cohen,69,Premium,1021041.42,8,VA,588,41.29
CUST-475915,Yolanda Obrien,49,Savings,38143.73,18,NH,619,15.78
CUST-869748,Alyssa Hernandez,44,Premium,852124.39,7,OK,706,145.91
CUST-570541,April Brown,49,Premium,54207.1,23,KS,713,28.87
CUST-158065,Justin Fuller,69,Premium,1151973.37,8,WA,716,64.87
CUST-89539,Terri Martinez,41,Premium,38566.4,23,VT,757,78.63
CUST-612728,Vanessa Reed,62,Checking,34307.86,23,AR,581,54.6
CUST-257227,Maria Morris,53,Business,21898.1,8,AZ,736,447.56
CUST-433614,Bonnie Clark,40,Savings,6616.3,0,AR,790,12.19
CUST-852345,Marc Chan,42,Premium,178636.05,2,NC,690,88.31
CUST-654140,Julie Bell,42,Business,26869.63,22,MT,681,318.91
CUST-482600,Richard Johnson,28,Checking,33130.53,2,SC,564,26.93
CUST-175479,Robert Pierce,68,Savings,9006.31,1,NC,612,48.11
CUST-564583,Jeffrey Smith,30,Premium,180526.56,5,FL,507,39.88
CUST-634397,Austin Rogers,35,Student,2720.95,4,MO,574,1.92
CUST-177523,Morgan Martinez,69,Checking,26998.68,8,NH,760,13.9
CUST-231772,Amber Palmer,34,Student,4848.41,15,KY,850,13.94
CUST-572794,Matthew Black,59,Checking,30293.28,11,VT,654,42.3
CUST-819325,Mr. Joshua Herring,18,Savings,36876.96,0,NC,850,5.78
CUST-5123,Laura Davis,24,Premium,826786.97,4,KY,548,50.64
CUST-351543,Luke Kerr,60,Checking,50384.1,0,TX,850,19.79
CUST-184523,Jeanne Howell,65,Checking,35748.42,35,SC,725,59.61
CUST-710048,Jeremy Shaw,53,Savings,47854.77,17,ME,748,39.49
CUST-355589,Thomas Roberts,56,Student,2935.6,19,NJ,702,9.92
CUST-723306,Eric Ponce,46,Student,2375.37,4,WA,674,11.27
CUST-236941,Debra Bates,33,Student,499.25,2,VT,657,9.78
CUST-957669,Troy Green,19,Checking,32658.15,1,MO,672,23.07
CUST-420862,John Hughes,30,Business,329799.32,10,NV,591,132.9
CUST-694575,Edward Kane,47,Savings,43138.23,21,OH,791,10.64
CUST-900007,Donna Simmons,58,Savings,64180.5,38,TN,554,40.24
CUST-921509,Michelle Tanner,30,Business,285588.76,6,ME,755,421.82
CUST-470949,Andrew Peters,30,Premium,674102.9,8,MA,662,113.6
CUST-711757,Sherri Barnes,53,Checking,27608.89,25,NV,602,17.76
CUST-535552,Sharon Horton,46,Savings,26670.83,10,VT,573,27.66
CUST-876535,Kim Griffin,35,Student,1852.24,9,MN,705,4.49
CUST-650740,Paul Brown,21,Premium,402162.12,0,WY,715,118.71
CUST-676991,Jessica Davidson,44,Savings,52159.28,3,TX,724,17.44
CUST-449620,Brandon West,48,Premium,229267.28,14,ND,789,66.54
CUST-247621,Joanna Carr,46,Checking,11607.52,27,MA,645,36.53
CUST-332431,John Jones,46,Premium,345940.2,9,ME,723,54.57
CUST-167885,Daniel Bridges,45,Checking,10498.51,24,AL,683,20.67
CUST-452104,Heather Santiago,34,Premium,650382.5,16,WA,626,52.87
CUST-546871,Dr. Deanna Wright DVM,23,Business,411729.24,4,TN,819,340.43
CUST-573132,Jeremiah Carter,26,Savings,47134.96,6,NV,624,64.67
CUST-505909,Christina Cooper,34,Checking,20744.08,7,IL,751,37.7
CUST-840749,Jillian Long,40,Premium,1029647.23,20,OH,779,88.36
CUST-608074,Jeffrey Terry,34,Premium,667806.84,4,NC,702,80.04
CUST-618123,Anthony Arellano,32,Checking,37292.92,3,GA,850,11.68
CUST-815198,Connie Costa,27,Checking,11658.26,1,WV,704,68.79
CUST-760494,Troy Maynard,54,Business,331294.6,25,OR,713,215.85
CUST-814024,Charles Price MD,42,Business,369782.77,10,CO,669,84.75
CUST-193557,Brittany Wright MD,45,Business,524324.33,15,AK,668,298.04
CUST-818338,Matthew Huffman,59,Checking,33602.14,10,MA,850,65.57
CUST-365875,Ashley Young,36,Student,3377.48,6,AR,570,12.06
CUST-739916,Gilbert Price,43,Business,473205.44,9,NY,850,105.28
CUST-20678,Joshua Ramsey,32,Checking,40012.4,2,ID,811,26.11
CUST-880,Felicia Henry,70,Student,5789.28,3,IL,635,7.7
CUST-563811,Matthew Williams,53,Premium,140148.0,0,TX,810,105.82
CUST-215523,Steven Adams,39,Savings,38598.59,11,AZ,663,14.16
CUST-861042,Danielle Walsh,36,Student,5175.47,17,AR,598,8.76
CUST-354814,Beth Robertson,35,Business,474971.6,0,NC,582,172.59
CUST-454749,Kimberly Jensen,45,Savings,37270.52,26,IL,618,22.06
CUST-712668,Shannon Glenn,48,Student,5089.39,24,CO,555,14.74
CUST-841693,Vincent Doyle,49,Checking,8961.03,30,RI,746,24.01
CUST-840190,Andrew Jimenez,18,Savings,37084.74,0,NV,709,37.56
CUST-984236,Ronald Cobb,63,Checking,29877.0,12,DE,583,18.87
CUST-259544,Amanda Williams,70,Checking,42987.16,23,RI,713,31.65
CUST-291271,Angela Dillon,34,Premium,982143.37,11,UT,675,183.56
CUST-511915,Stephanie Campbell MD,53,Checking,35263.83,29,OK,686,71.43
CUST-458943,Nicholas Mckenzie,53,Premium,638588.85,21,DE,606,66.29
CUST-947099,Jonathan Park,47,Business,228323.99,5,NV,566,100.04
CUST-457874,Bobby Howard,43,Premium,768316.05,0,NH,607,147.17
CUST-501229,Rebecca Wall,33,Savings,51839.0,6,LA,778,8.76
CUST-774953,William Whitaker,61,Premium,1316444.51,29,UT,728,73.85
CUST-458360,Joseph Roberts,28,Savings,48340.08,9,AK,654,43.9
CUST-565406,Elizabeth Hill,63,Savings,33205.8,30,AK,691,44.59
CUST-512788,Sonya Burton,79,Premium,253297.99,16,CO,711,161.97
CUST-262870,Nicholas Gordon,47,Business,15530.24,20,NJ,655,108.21
CUST-492962,Daniel Scott,47,Business,61052.27,5,WA,667,422.37
CUST-599736,Mark Taylor,55,Business,366125.14,32,NY,756,455.42
CUST-748428,Sean Davenport,33,Savings,27507.93,14,MO,573,15.82
CUST-549614,Ruth Moore,18,Premium,53054.46,0,CO,720,134.55
CUST-329298,Allison Murray,28,Savings,19276.68,3,WV,507,24.83
CUST-862140,Scott Taylor,50,Savings,26400.47,27,SC,850,27.29
CUST-729850,Nathan Vaughan,44,Business,68142.11,15,GA,747,489.14
CUST-271127,Heather Chavez,46,Savings,19936.03,18,CA,672,5.38
CUST-833689,Mr. Ronald Adams,58,Premium,763072.14,21,IN,656,57.56
CUST-769747,Marie James,49,Student,5819.05,14,VA,705,5.08
CUST-7409,Jason Chapman,34,Checking,19531.33,1,WA,759,11.53
CUST-241878,Stephanie Morales,42,Premium,770311.63,1,OR,619,193.55
CUST-858566,Jacqueline Delgado,53,Business,105987.66,8,AR,608,474.45
CUST-515427,Sabrina Shah,45,Student,723.24,18,NH,679,10.41
CUST-788356,Tara Velasquez,61,Checking,40862.42,33,AZ,717,28.34
CUST-754530,James King,44,Checking,31436.61,7,SC,745,63.47
CUST-413190,Harold Smith,65,Checking,52134.04,6,AZ,724,20.49
CUST-703819,Gloria Davidson,45,Savings,1431.58,12,IL,575,32.67
CUST-614586,Gary Flores,29,Savings,14422.47,7,CA,655,72.01
CUST-194034,Jack Roberts,35,Savings,32042.08,12,FL,665,5.12
CUST-653477,Kathleen Taylor,45,Student,5556.03,1,VT,722,9.05
CUST-585432,Whitney Mcdonald,43,Premium,937264.77,9,MO,718,100.19
CUST-313614,Brenda Smith,45,Student,3853.78,0,HI,521,1.7
CUST-80745,Kristen Schwartz,30,Savings,30368.0,1,PA,668,21.88
CUST-434272,Carolyn Serrano,26,Student,1403.36,0,AL,727,12.86
CUST-490118,Crystal Fox,67,Checking,69909.67,31,RI,777,67.4
CUST-823260,Amanda James,41,Premium,207517.17,18,VT,799,82.81
CUST-502218,Jason Choi,47,Savings,10900.03,1,TX,653,65.98
CUST-211989,Danielle Mcbride,35,Checking,46952.36,9,OR,655,45.43
CUST-91981,Anthony Davis,39,Business,487903.44,16,WY,693,197.68
CUST-730121,Keith Hurst,47,Checking,18221.08,3,IA,680,68.27
CUST-253560,Stephanie Rodriguez,51,Checking,6689.74,6,NV,775,9.69
CUST-117480,Katie Barnett,59,Business,528776.4,1,FL,561,448.11
CUST-419937,Jonathan Morris,18,Checking,22096.86,0,MA,754,22.17
CUST-548478,Mr. Michael Kelly MD,24,Savings,37669.93,2,UT,662,72.22
CUST-109410,Donald Jenkins,27,Savings,21823.75,3,WY,535,51.86
CUST-479680,Hannah Zimmerman,53,Business,239221.56,22,CT,740,169.18
CUST-548701,Benjamin Chavez,36,Savings,10041.75,17,MD,472,60.5
CUST-599649,Christina Shaw,36,Savings,31541.19,9,ND,711,23.82
CUST-747235,Mary Murphy,22,Premium,392495.87,4,ME,694,113.76
CUST-416721,Suzanne Reynolds,44,Business,389818.95,10,KY,726,289.84
CUST-919357,William Morton,46,Business,497138.68,7,OR,602,487.0
CUST-568966,Laura Page,62,Savings,5863.4,0,ID,667,34.81
CUST-780716,Mary Jones,44,Business,85583.52,19,FL,605,131.28
CUST-685062,Brenda Blackburn,38,Student,425.82,2,AK,609,4.81
CUST-405877,Melissa Greene,42,Business,246378.63,3,FL,816,305.14
CUST-786402,Ashley Short,24,Savings,38346.65,1,NY,550,13.26
CUST-770670,Dennis Coleman,67,Checking,19916.29,5,MA,663,69.84
CUST-632036,John Padilla,34,Savings,5072.77,1,NY,763,27.02
CUST-176287,Jennifer Mcclure,35,Checking,19604.54,10,CT,826,56.59
CUST-981319,Brenda Fox,55,Premium,1072774.57,15,GA,640,176.52
CUST-379466,Karina Lawrence,77,Business,344660.5,25,OR,631,329.11
CUST-200528,Justin Roberson,56,Checking,8433.67,32,LA,703,58.76
CUST-929505,Mrs. Sherry Anderson,64,Checking,67065.58,17,OH,804,14.9
CUST-975750,Kathleen Jones,45,Savings,15293.42,4,AZ,619,74.04
CUST-795871,Richard Oliver,51,Student,1722.08,21,NC,625,0.58
CUST-897645,Megan Martinez,75,Premium,1180085.48,8,RI,690,129.76
CUST-9466,Troy Gibson,39,Business,224041.41,15,KS,694,112.72
CUST-105758,Becky Dalton,24,Savings,10445.52,5,HI,602,13.59
CUST-383076,Laura Walters,63,Premium,1140801.37,26,ID,627,39.87
CUST-942708,Robert Jackson,29,Business,44014.35,4,VT,722,444.61
CUST-319549,Miranda Butler,62,Premium,976212.88,0,NV,737,89.53
CUST-191755,Brandon Rogers,59,Savings,31450.04,38,GA,619,68.98
CUST-427854,Ricky Guzman,23,Student,2012.35,0,WI,800,10.09
CUST-711053,Joseph Roberts,40,Business,127594.57,18,OR,659,437.83
CUST-767340,Carl Allen,64,Business,320984.98,5,KY,724,188.87
CUST-564616,Donald Young,51,Student,3965.17,28,ID,850,12.6
CUST-674449,Erik Wyatt DDS,35,Checking,46458.63,15,MI,754,46.03
CUST-878899,Michael Shannon,45,Savings,29975.26,1,LA,701,38.07
CUST-64265,Douglas Evans,67,Business,378649.85,17,TX,720,140.9
CUST-789602,Amber Ramirez,53,Business,575218.33,5,AR,765,144.6
CUST-15186,Nichole Lewis,39,Savings,23880.38,15,NY,612,52.56
CUST-909240,Clinton Brown,29,Premium,118136.62,8,NE,522,150.57
CUST-612638,Sonia Franklin,75,Business,170504.22,16,GA,591,406.69
CUST-488249,Derek Smith,41,Checking,31448.63,23,MN,657,37.18
CUST-972945,Angelica Solomon,49,Student,2852.2,26,TX,745,14.59
CUST-12608,Brendan Grant,57,Business,573115.91,20,NM,633,340.35
CUST-247054,Michele Allen,42,Student,5837.25,9,NV,702,12.7
CUST-973724,Sergio Wells,41,Premium,1032677.09,14,MO,808,84.23
CUST-674307,Jeffrey Cooper,52,Checking,21068.87,6,MS,738,56.04
CUST-462250,Jeffrey Wallace,54,Premium,489763.15,6,DE,773,132.55
CUST-498928,Gail Collins,47,Premium,195592.52,24,IA,576,188.83
CUST-971770,John Davis,50,Premium,877799.61,8,SC,627,54.61
CUST-953299,Jeffrey Morgan,37,Business,282104.57,16,GA,726,496.84
