customer_id,first_name,last_name,email,age,gender,income,education,occupation,city,state,zip_code,signup_date
CUST_000211,Ryan,Frazier,nmiller@example.com,29,F,69837,High School,Fine artist,North Josephfurt,VT,83587,2025-03-03
CUST_000212,Eric,Price,daniel04@example.com,27,M,68933,High School,Media buyer,Curtisland,HI,56990,2023-08-11
CUST_000213,Shane,Peters,fgarcia@example.com,49,M,60280,Associate,"Surveyor, building",New Carlymouth,VI,50994,2023-11-09
CUST_000214,Alexander,Gutierrez,hardyanita@example.org,48,F,44155,High School,"Teacher, music",Lake Oscar,DC,35748,2022-12-14
CUST_000215,Kevin,Snyder,jacksonjoshua@example.com,52,F,35806,Associate,Radio broadcast assistant,West Johnathanbury,VA,82425,2023-12-09
CUST_000216,Tyler,Jensen,trodriguez@example.org,21,M,78280,Bachelor,Occupational hygienist,Meaganfurt,AS,43694,2025-03-03
CUST_000217,Scott,Jordan,kevinmorrison@example.net,41,M,71844,Bachelor,"Engineer, control and instrumentation",Edwardsfurt,MD,38701,2025-05-02
CUST_000218,Jessica,Chen,markramirez@example.com,33,M,62376,Associate,Medical sales representative,New Jamesside,HI,89854,2023-02-12
CUST_000219,Katrina,Johnson,nhahn@example.com,44,F,50726,Master,"Horticulturist, amenity",Port Melaniechester,TX,65945,2021-09-20
CUST_000220,Donald,Turner,donna66@example.org,51,F,42657,Bachelor,"Production assistant, radio",Aguilarside,NY,91164,2023-08-11
CUST_000221,Robert,Johnson,jacqueline89@example.net,32,F,57287,Bachelor,Chartered certified accountant,Port Johnstad,GA,85304,2022-07-17
CUST_000222,Cheyenne,Hart,vrasmussen@example.com,23,M,42674,Bachelor,Claims inspector/assessor,North Jonathanhaven,WA,68500,2025-02-01
CUST_000223,Angela,Watts,seanmyers@example.net,27,M,58265,Associate,Theatre stage manager,West Whitney,NJ,14204,2024-05-07
CUST_000224,Kenneth,Knapp,wilsonshelia@example.org,30,F,45585,High School,Magazine features editor,Matthewborough,NC,63799,2025-04-02
CUST_000225,Michael,Davis,tflores@example.org,30,F,44903,Bachelor,Colour technologist,Port Matthewville,TX,22043,2024-09-04
CUST_000226,Sarah,Yang,andrearivera@example.com,42,M,97327,Bachelor,"Psychologist, counselling",Port Richard,HI,24931,2024-05-07
CUST_000227,Danielle,Reynolds,mclaughlinnicole@example.com,48,F,26312,Bachelor,"Therapist, drama",Priceborough,IL,36984,2023-10-10
CUST_000228,Karen,Stokes,raylauren@example.net,51,F,53088,High School,"Embryologist, clinical",Markmouth,DE,34888,2024-01-08
CUST_000229,Emily,Burns,candice96@example.net,48,F,27469,High School,Clothing/textile technologist,Michaelmouth,RI,23114,2024-12-03
CUST_000230,Lisa,Mccarthy,samantha91@example.net,40,F,46534,Bachelor,Contractor,Davidport,DE,24493,2024-07-06
CUST_000231,Nathaniel,Thomas,ibarnes@example.net,31,F,61705,Associate,Music therapist,Lopezside,UT,85076,2023-12-09
CUST_000232,Sarah,Thompson,tracytaylor@example.com,26,F,56727,High School,"Production designer, theatre/television/film",Port Michaeltown,NM,18396,2022-11-14
CUST_000233,James,Cruz,fortiz@example.com,23,F,37987,High School,"Producer, radio",Jacksonshire,AK,29406,2024-04-07
CUST_000234,Kelly,Hill,gary79@example.net,59,F,94486,Bachelor,Research scientist (life sciences),New Dannyside,GU,48586,2021-12-19
CUST_000235,Amber,Sherman,bpayne@example.org,39,F,60821,Bachelor,Firefighter,Nancyton,NV,34948,2023-04-13
CUST_000236,Michael,Montoya,hgrimes@example.org,39,F,32491,High School,"Engineer, manufacturing systems",Michellechester,GA,81261,2023-12-09
CUST_000237,Donald,Clark,lindahudson@example.net,43,F,44136,High School,Health visitor,West Tiffany,LA,38424,2023-11-09
CUST_000238,Ashley,Farley,taylorkaren@example.com,31,F,41939,Bachelor,Barrister's clerk,Michelleberg,UT,17893,2025-03-03
CUST_000239,John,Dawson,kathleenlowe@example.com,45,F,124064,Bachelor,Curator,Courtneyfurt,NV,10399,2022-05-18
CUST_000240,Cynthia,Beard,powellkara@example.net,47,F,46745,High School,"Merchandiser, retail",Clementsmouth,OR,00825,2022-09-15
CUST_000241,Misty,Boone,simonstephen@example.net,38,F,66422,Bachelor,Materials engineer,Port Amandaborough,NE,28268,2022-03-19
CUST_000242,Troy,Morris,matthew92@example.net,26,M,48261,High School,Radio producer,Patriciaton,AZ,13552,2024-03-08
CUST_000243,Connie,Copeland,martinezmia@example.com,31,F,58087,High School,"Programmer, multimedia",South Jamesberg,FM,85697,2025-02-01
CUST_000244,Kevin,Baxter,clarence54@example.org,41,F,41133,Bachelor,Meteorologist,North Randy,ME,95657,2024-12-03
CUST_000245,Holly,Young,padillaaaron@example.com,52,M,54982,Bachelor,Careers adviser,New Jeremy,TX,58836,2024-11-03
CUST_000246,Albert,Dominguez,mcneilrobert@example.org,33,M,30390,High School,Purchasing manager,East Patrickville,CT,41572,2024-09-04
CUST_000247,Michael,Evans,wayala@example.org,53,F,38380,High School,Customer service manager,New Annaburgh,NV,46531,2022-11-14
CUST_000248,Jennifer,Fuller,samanthajensen@example.com,24,M,42343,High School,"Engineer, water",North Donaldville,OR,96184,2025-02-01
CUST_000249,Patrick,Richmond,kylie34@example.net,54,M,46536,Bachelor,Chartered accountant,New Carolyn,VA,80139,2023-06-12
CUST_000250,Justin,Pugh,abbottdominique@example.com,49,F,40109,High School,"Engineer, land",Lake Peter,SD,07653,2024-12-03
CUST_000251,Kristen,Leon,troyrodriguez@example.com,37,F,61589,High School,"Therapist, music",New Pamelatown,MN,41981,2023-12-09
CUST_000252,David,Valencia,rdiaz@example.org,32,F,46804,Bachelor,Public affairs consultant,North Brendatown,KS,28778,2024-11-03
CUST_000253,Bill,Brown,ohunter@example.net,40,F,38399,High School,Retail banker,Hendersonfurt,CO,84457,2024-05-07
CUST_000254,Amanda,Jensen,christopher18@example.org,45,M,96389,Bachelor,"Designer, furniture",Peterland,ME,92077,2022-12-14
CUST_000255,Samuel,Ashley,brianmiller@example.com,39,F,49416,High School,Commercial art gallery manager,Salazarton,ME,87805,2025-04-02
CUST_000256,Judith,Yang,smithderrick@example.org,42,F,97219,Bachelor,"Development worker, community",Bentonhaven,NC,94973,2024-06-06
CUST_000257,Jonathon,Watson,jessica10@example.com,50,M,51369,Associate,"Pilot, airline",Alexandriaview,VT,76083,2024-04-07
CUST_000258,Courtney,Crawford,brian92@example.com,40,F,88850,Master,"Designer, industrial/product",Kerrishire,TX,95237,2023-11-09
CUST_000259,Darrell,Yang,williamsmichelle@example.org,38,F,75291,Master,Armed forces training and education officer,Coxberg,HI,05136,2022-04-18
CUST_000260,Angela,Sloan,pwalker@example.com,51,F,61630,Bachelor,IT consultant,Margaretshire,MN,16151,2023-10-10
CUST_000261,Wayne,Winters,jeffreyblack@example.org,47,M,25894,Bachelor,Oncologist,South Michelleport,MD,11823,2024-08-05
CUST_000262,Angela,Smith,kellymueller@example.net,42,M,50349,Bachelor,Writer,South Micheal,NM,26115,2024-02-07
CUST_000263,Jessica,Payne,edwardrandolph@example.org,47,M,45022,High School,"Exhibitions officer, museum/gallery",Cynthiatown,MA,00692,2024-04-07
CUST_000264,Katherine,Bennett,dalton83@example.com,44,F,41690,High School,Regulatory affairs officer,East Jenniferland,AZ,30840,2024-11-03
CUST_000265,Phyllis,Meyer,stephen19@example.org,48,M,37920,Bachelor,Risk analyst,Lake Lori,CA,78081,2022-10-15
CUST_000266,Ashley,Graham,joelgreen@example.com,43,M,47462,High School,"Nurse, learning disability",Louisview,IN,10290,2024-10-04
CUST_000267,Sherry,Taylor,moorefrank@example.com,47,M,25956,Bachelor,Interior and spatial designer,Martinezstad,WI,27716,2024-12-03
CUST_000268,Shannon,Ford,davislindsey@example.com,44,F,68723,High School,Toxicologist,East Marymouth,FL,12456,2023-09-10
CUST_000269,Jennifer,Schmitt,rpalmer@example.com,47,F,47015,Bachelor,Gaffer,North Stephanie,PR,59771,2024-02-07
CUST_000270,Angela,Pierce,murraylinda@example.org,34,M,64426,Bachelor,Community development worker,North Mariabury,DC,26470,2023-04-13
CUST_000271,Madison,Watson,aguilarjonathan@example.org,42,F,54342,High School,Advertising copywriter,East Rachelmouth,AS,17381,2022-12-14
CUST_000272,Christopher,Boone,david70@example.org,42,M,41561,High School,"Teacher, secondary school",Underwoodfurt,NM,04365,2025-05-02
CUST_000273,Patrick,Simmons,jason24@example.com,34,F,29648,High School,Product designer,North Christina,RI,32716,2024-02-07
CUST_000274,Deborah,Porter,rbrown@example.com,41,M,33321,High School,"Copywriter, advertising",Gonzalezhaven,IA,83175,2023-12-09
CUST_000275,Virginia,Stephens,mayokimberly@example.com,21,M,73006,Bachelor,Quantity surveyor,Coopershire,NY,42654,2025-03-03
CUST_000276,Paul,White,carla04@example.org,34,M,69198,High School,Public house manager,Katiebury,GA,13625,2025-04-02
CUST_000277,John,Allen,gallagherstacie@example.net,53,M,46083,Associate,Network engineer,Savannahburgh,HI,31506,2025-01-02
CUST_000278,Brittany,Drake,robin05@example.net,33,M,48040,High School,"Surveyor, rural practice",New Stacy,MP,65018,2023-09-10
CUST_000279,Amber,Thompson,davisjesse@example.org,36,F,31116,High School,Advertising account planner,Smithborough,AS,17604,2023-12-09
CUST_000280,Matthew,Thompson,brian29@example.net,49,F,42774,Bachelor,Curator,Port Aliciastad,CA,49468,2024-05-07
CUST_000281,Janet,Bates,rogersmarcus@example.org,48,M,146504,Master,Press sub,Banksburgh,VT,74160,2021-12-19
CUST_000282,Heather,Mcfarland,jeffrey92@example.com,24,M,45677,High School,Information systems manager,Davidtown,UT,75583,2024-12-03
CUST_000283,Peter,Gamble,whitelucas@example.net,33,F,45969,High School,Environmental consultant,South Donaldland,IA,45958,2023-11-09
CUST_000284,Toni,Jackson,underwoodelizabeth@example.net,36,M,125272,Master,Legal executive,Smithborough,IA,91356,2021-01-23
CUST_000285,Carlos,Scott,lebrandon@example.com,47,M,48605,High School,Personnel officer,South Trevor,MS,46537,2022-08-16
CUST_000286,Amy,Garcia,kkramer@example.net,31,M,42275,Bachelor,Equality and diversity officer,South Charles,PR,04880,2023-11-09
CUST_000287,Kenneth,Flores,jonesgeorge@example.com,27,F,29612,Associate,"Designer, multimedia",New Shellyland,MA,78361,2024-02-07
CUST_000288,Tricia,Barry,reynoldsdesiree@example.net,47,F,47473,High School,Politician's assistant,North Craig,IL,25402,2023-11-09
CUST_000289,Robert,Spencer,donna43@example.org,29,F,37144,High School,Artist,Armstrongfort,FL,07645,2024-09-04
CUST_000290,Michael,Patterson,madison97@example.org,20,F,61890,Associate,Chief Strategy Officer,East Georgeport,CO,62572,2025-02-01
CUST_000291,Megan,Parker,qruiz@example.com,49,M,29033,Associate,"Chemist, analytical",Lopezfurt,MN,24956,2024-11-03
CUST_000292,Sean,Baker,rbaker@example.net,46,F,37975,Bachelor,Biomedical engineer,Port Heather,CT,11734,2023-08-11
CUST_000293,Elizabeth,Morton,larellano@example.org,25,F,40740,Bachelor,Surgeon,Port Paulhaven,MT,70691,2025-01-02
CUST_000294,Gloria,Mayer,thomasmiller@example.net,39,F,26000,High School,Animal nutritionist,North Stacy,NV,23160,2024-04-07
CUST_000295,Stacy,Jackson,lindseymartinez@example.com,51,F,99606,High School,Careers information officer,Harrisberg,MP,78495,2023-05-13
CUST_000296,Jonathan,Bartlett,millerangela@example.net,36,M,34108,High School,"Journalist, magazine",Apriltown,WY,92305,2025-04-02
CUST_000297,Cindy,Mills,jrodriguez@example.org,36,M,49437,High School,Tax adviser,North Annaville,WY,37999,2024-11-03
CUST_000298,Mikayla,Beard,pbaker@example.com,23,F,27989,High School,"Teacher, music",Johnsonview,MO,19356,2023-08-11
CUST_000299,Christine,Becker,vwilliams@example.net,30,M,61523,High School,Field seismologist,Lake Thomasview,MH,49317,2022-12-14
CUST_000300,Andrew,Roth,larry71@example.org,45,F,61556,High School,Contractor,Terrimouth,WI,42557,2021-08-21
CUST_000301,Joseph,Butler,lopezjason@example.com,27,M,41173,Bachelor,Radio producer,Lorihaven,WY,21337,2024-06-06
CUST_000302,Cameron,Mckinney,htaylor@example.net,52,M,54431,Bachelor,Air cabin crew,East Nancy,ID,08054,2023-05-13
CUST_000303,John,Bryant,janet45@example.com,34,M,75379,Associate,Risk analyst,Reidville,TX,04506,2025-04-02
CUST_000304,John,Burns,ethompson@example.net,40,F,63211,Bachelor,Structural engineer,Maxview,WA,90790,2022-09-15
CUST_000305,Christopher,Johnson,martinashley@example.org,40,F,47289,High School,Environmental consultant,Lake Jamie,SD,54175,2024-10-04
CUST_000306,William,Hancock,wellsdavid@example.org,31,M,64734,Bachelor,Tourist information centre manager,East Johnnyport,VT,93479,2024-07-06
CUST_000307,Dawn,Coleman,dyork@example.com,31,M,46431,Associate,Engineering geologist,Turnerhaven,GU,82238,2025-01-02
CUST_000308,Randy,Garcia,anna99@example.com,33,F,30495,High School,Hydrogeologist,South Calebview,SC,43117,2024-02-07
CUST_000309,Michelle,Green,jacob83@example.org,43,F,26300,Bachelor,Tourism officer,Guerreroberg,VA,03837,2024-08-05
CUST_000310,Diana,Bright,rebecca66@example.net,45,F,35617,High School,Animal technologist,West Jessica,IN,90458,2024-07-06
CUST_000311,Amanda,Glover,william28@example.org,50,F,69084,High School,Hospital doctor,South Davidview,VA,73774,2023-02-12
CUST_000312,Kathryn,White,destiny35@example.org,34,M,58384,High School,Information systems manager,Frenchmouth,MN,34653,2024-10-04
CUST_000313,Brenda,Ford,ruizmichelle@example.net,29,M,61160,Bachelor,Telecommunications researcher,South Pamelahaven,DE,89721,2024-12-03
CUST_000314,Patrick,Evans,pittsedward@example.org,46,F,46695,High School,"Lighting technician, broadcasting/film/video",Benitezmouth,FL,41970,2024-11-03
CUST_000315,Michelle,White,freemancrystal@example.org,34,M,44160,High School,Intelligence analyst,North Shannonborough,WV,22600,2022-09-15
CUST_000316,Barbara,Moore,andersonryan@example.com,32,M,54358,Bachelor,Operations geologist,Sanfordfurt,AL,05445,2024-05-07
CUST_000317,Amanda,Cross,mcclainkatherine@example.net,33,M,67496,High School,"Engineer, aeronautical",Lake Adambury,IN,91402,2023-02-12
CUST_000318,Natalie,Collins,reyesbrianna@example.org,55,M,83893,Bachelor,Bookseller,West Stacymouth,VA,68696,2021-08-21
CUST_000319,Caitlyn,Morgan,matthewvalenzuela@example.com,24,M,41456,High School,Emergency planning/management officer,Port Richard,IN,29903,2024-11-03
CUST_000320,Jessica,Anderson,lawrencegary@example.com,46,F,53713,Bachelor,Applications developer,Mcdowellview,WI,70589,2022-05-18
CUST_000321,Cindy,Wheeler,stanleydesiree@example.org,32,M,43258,Bachelor,Art therapist,South Seanville,OH,33627,2022-09-15
CUST_000322,Thomas,Hernandez,turnerdorothy@example.net,31,F,69201,Bachelor,"Scientist, product/process development",Cindyberg,MT,14252,2021-09-20
CUST_000323,William,Williamson,daniel17@example.org,32,F,35661,Bachelor,Transport planner,Port Jose,NC,26934,2024-10-04
CUST_000324,Michael,Ortiz,benjamincrawford@example.org,36,M,25207,High School,Quarry manager,Jimmytown,TN,12166,2024-01-08
CUST_000325,Rebecca,Conley,fhernandez@example.net,32,M,45754,Associate,Cabin crew,West Dawnmouth,LA,35120,2024-01-08
CUST_000326,Steven,Garcia,morganphelps@example.com,41,M,56116,Bachelor,Intelligence analyst,Rodgersville,PR,99880,2025-03-03
CUST_000327,Pamela,Smith,elizabethjackson@example.com,41,F,45421,High School,Primary school teacher,Natalieland,MN,45422,2024-09-04
CUST_000328,Ian,Morales,ynelson@example.net,45,M,60699,Bachelor,Purchasing manager,Banksburgh,DE,17869,2021-10-20
CUST_000329,Heather,Brown,dalepruitt@example.com,52,M,72641,Bachelor,"Teacher, adult education",Whitefurt,WI,47503,2022-11-14
CUST_000330,Cheryl,Huffman,timothyfreeman@example.com,25,M,53073,Bachelor,Prison officer,North Josemouth,AL,92850,2023-03-14
CUST_000331,Miranda,Warren,tiffanysantiago@example.com,36,M,29437,High School,"Scientist, physiological",South Dorothybury,NJ,45819,2023-09-10
CUST_000332,Elizabeth,Davidson,marygrant@example.net,29,F,55169,Bachelor,Audiological scientist,Lake Sarahhaven,PR,62011,2025-05-02
CUST_000333,Melissa,Booth,waltonmalik@example.com,37,M,32693,High School,Health physicist,New Jeffreyfurt,MO,31302,2023-08-11
CUST_000334,Christian,Wallace,fmiller@example.com,32,F,57373,Master,Interpreter,South Julietown,CT,53380,2023-10-10
CUST_000335,Robert,Hawkins,petersenlatoya@example.net,51,M,79984,Master,Industrial buyer,Lake Emily,MA,48125,2023-06-12
CUST_000336,Marcia,Velasquez,xrivera@example.net,35,M,39716,High School,Tourism officer,Moranstad,VT,59815,2025-02-01
CUST_000337,Daniel,Malone,aaronkelly@example.net,50,M,98519,Bachelor,"Horticulturist, amenity",Jacquelineton,MH,22017,2024-04-07
CUST_000338,Travis,Underwood,nrodriguez@example.org,31,M,37967,High School,Emergency planning/management officer,Port Philipmouth,GU,25480,2025-03-03
CUST_000339,Jennifer,Rodriguez,owilliams@example.net,42,F,47677,High School,Theatre stage manager,Port Patriciamouth,TN,77743,2024-03-08
CUST_000340,Stephanie,Taylor,vsmith@example.org,40,M,31430,High School,Surgeon,Robersonfort,NY,23727,2023-10-10
CUST_000341,Heather,Thompson,dalesandoval@example.net,54,M,61526,Bachelor,IT technical support officer,Barnesbury,KY,52650,2024-05-07
CUST_000342,Tamara,Waller,iballard@example.com,50,F,55448,Bachelor,Town planner,Meganside,VI,41645,2024-01-08
CUST_000343,Jennifer,Walls,jamesweber@example.com,33,M,96851,Master,Location manager,Lake Debra,HI,66547,2023-03-14
CUST_000344,Amy,Walsh,hodgesanna@example.net,53,F,68187,Bachelor,"Teacher, English as a foreign language",Craigside,LA,55864,2024-07-06
CUST_000345,Lindsey,Mills,jamesbrian@example.org,24,M,26549,High School,"Engineer, communications",Karenburgh,LA,90074,2024-12-03
CUST_000346,John,Franco,james80@example.com,51,F,41548,High School,Production manager,New Mirandaside,VI,29901,2023-11-09
CUST_000347,Julia,Hoffman,williamrobles@example.net,45,M,30542,Bachelor,Holiday representative,South Paulmouth,OH,07552,2024-04-07
CUST_000348,Alexander,King,ogreer@example.net,45,M,51052,Associate,Mental health nurse,Port Jenny,ID,39059,2024-01-08
CUST_000349,Shane,Lucero,lopezglenn@example.net,41,F,39795,Bachelor,Communications engineer,Williamsview,OH,35135,2023-05-13
CUST_000350,David,Silva,adam72@example.org,55,M,60749,High School,"Designer, exhibition/display",Candiceport,NM,75562,2023-02-12
CUST_000351,Andrea,Jones,alicia28@example.org,44,F,65620,Bachelor,Risk analyst,South Amy,MO,12552,2023-05-13
CUST_000352,Michael,Ware,mark43@example.net,46,F,53191,Bachelor,Set designer,Barajastown,DE,88180,2024-07-06
CUST_000353,Michael,Allen,susanfleming@example.com,30,F,73561,Master,Museum/gallery curator,South Jonathanport,AK,68247,2022-11-14
CUST_000354,Lynn,Brooks,stucker@example.net,32,F,63602,Bachelor,"Engineer, automotive",Willieville,GA,71014,2023-09-10
CUST_000355,Amanda,Sims,ellenayala@example.net,53,M,81186,High School,Photographer,East Amandachester,SD,09953,2024-07-06
CUST_000356,Julie,Hernandez,clove@example.org,42,M,140920,Master,"Buyer, retail",East Lauraside,CA,75862,2023-07-12
CUST_000357,Lorraine,Bartlett,ohughes@example.com,53,M,61280,Master,Police officer,Andreville,ND,01274,2022-11-14
CUST_000358,Darlene,Montgomery,haynescharles@example.net,28,F,44866,Associate,Claims inspector/assessor,Kristinport,PA,11839,2023-07-12
