account_holder_id,account_holder_name,address,relationship_tier,banking_product_id,product_name,product_category,transaction_date,transaction_amount,transaction_type,transaction_id,account_number
AH136,Robert Baker,"7824 Oak Pl, Charlotte NC",Preferred,PROD007,Credit Card,Credit Cards,2024-02-29 12:09:00,-306.51,Payment,TXN000651,CC127470
AH130,Edward Gonzalez,"4206 Walnut Ave, Colorado Springs CO",Basic,PROD008,Auto Loan,Loans,2024-02-09 12:38:00,-1869.81,Payment,TXN000652,AUTO342129
AH146,Mark Johnson,"4447 Maple Rd, Jacksonville FL",Standard,PROD016,Safe Deposit Box,Services,2024-01-02 13:05:00,12806.95,Deposit,TXN000653,SVC734086
AH102,Brian Jackson,"2137 Jefferson Ln, Louisville KY",Standard,PROD006,Student Checking,Checking,2024-02-15 18:23:00,-1033.75,Transfer,TXN000654,CHK244192
AH036,Michelle Torres,"5283 Spring Dr, Fresno CA",Standard,PROD014,Wire Transfer,Services,2024-01-13 11:02:00,23173.16,Deposit,TXN000655,SVC533108
AH048,Nicole Clark Jr,"4165 Center Rd, Virginia Beach VA",Basic,PROD007,Credit Card,Credit Cards,2024-03-28 11:48:00,-395.3,Payment,TXN000656,CC560623
AH131,Melissa Lewis,"9595 Broad Rd, Chicago IL",Premium,PROD015,Cashier Check,Services,2024-02-01 13:55:00,10975.11,Deposit,TXN000657,SVC913920
AH010,Donna Harris,"9225 East Ct, Seattle WA",Basic,PROD011,Business Checking,Checking,2024-02-08 14:46:00,4698.74,Deposit,TXN000658,CHK699716
AH127,Timothy Taylor,"5049 North Blvd, Baltimore MD",Basic,PROD002,High-Yield Savings,Savings,2024-02-04 16:41:00,4570.93,Deposit,TXN000659,SAV967182
AH010,Donna Harris,"9225 East Ct, Seattle WA",Basic,PROD013,Overdraft Protection,Services,2024-02-26 11:33:00,-292.33,Transfer,TXN000660,SVC506216
AH113,Deborah Moore,"8005 Adams Dr, Las Vegas NV",Standard,PROD007,Credit Card,Credit Cards,2024-02-18 18:03:00,-28.19,Fee,TXN000661,CC419348
AH063,Timothy King,"922 Third Dr, Baltimore MD",Basic,PROD010,Mortgage,Loans,2024-01-30 10:27:00,-1916.78,Payment,TXN000662,MTG157196
AH147,David Walker,"6031 Franklin Ave, Louisville KY",Standard,PROD015,Cashier Check,Services,2024-02-03 10:29:00,18204.85,Deposit,TXN000663,SVC218669
AH041,William Taylor,"1853 Third Rd, San Diego CA",Preferred,PROD005,Basic Checking,Checking,2024-02-19 17:57:00,1651.13,Deposit,TXN000664,CHK126122
AH040,Deborah Martin,"8766 Main Pl, Colorado Springs CO",Preferred,PROD007,Credit Card,Credit Cards,2024-01-30 17:57:00,-17.71,Fee,TXN000665,CC439817
AH148,Laura Williams,"8643 Union Way, Tulsa OK",Standard,PROD004,Money Market,Savings,2024-02-11 10:45:00,7091.64,Deposit,TXN000666,SAV764873
AH079,David Nguyen,"4078 Washington Ln, Oakland CA",Basic,PROD013,Overdraft Protection,Services,2024-01-06 16:45:00,-3976.23,Transfer,TXN000667,SVC636521
AH130,Edward Gonzalez,"4206 Walnut Ave, Colorado Springs CO",Basic,PROD013,Overdraft Protection,Services,2024-03-01 10:24:00,19322.38,Deposit,TXN000668,SVC451475
AH121,Kimberly Wright,"5288 Jackson Pl, Oklahoma City OK",Premium,PROD005,Basic Checking,Checking,2024-03-28 10:10:00,3574.64,Deposit,TXN000669,CHK539963
AH067,Amanda Moore,"5338 Second Ave, El Paso TX",Premium,PROD006,Student Checking,Checking,2024-01-20 15:18:00,701.28,Deposit,TXN000670,CHK312705
AH001,Edward Davis,"4606 West Dr, Los Angeles CA",Premium,PROD015,Cashier Check,Services,2024-02-09 12:00:00,-86.99,Fee,TXN000671,SVC669902
AH001,Edward Davis,"4606 West Dr, Los Angeles CA",Premium,PROD007,Credit Card,Credit Cards,2024-03-24 15:15:00,-28.61,Fee,TXN000672,CC563339
AH018,Joshua Miller,"4989 Franklin Dr, Raleigh NC",Preferred,PROD008,Auto Loan,Loans,2024-02-08 17:00:00,-2670.07,Payment,TXN000673,AUTO391622
AH132,Paul Lopez,"2265 Second Ct, Fort Worth TX",Standard,PROD007,Credit Card,Credit Cards,2024-02-10 16:52:00,-410.44,Payment,TXN000674,CC157738
AH139,Timothy Wright,"9722 Lake Blvd, Las Vegas NV",Standard,PROD002,High-Yield Savings,Savings,2024-01-23 08:09:00,-4198.17,Transfer,TXN000675,SAV412938
AH073,Kevin Johnson,"9797 Fourth St, Portland OR",Premium,PROD004,Money Market,Savings,2024-02-28 09:03:00,1864.66,Deposit,TXN000676,SAV804737
AH062,Helen Thomas,"190 Washington Blvd, San Jose CA",Preferred,PROD006,Student Checking,Checking,2024-02-09 18:44:00,-38.72,Fee,TXN000677,CHK477685
AH009,Elizabeth Thompson,"4474 Cedar Rd, Columbus OH",Standard,PROD012,Certificate of Deposit,Savings,2024-01-06 12:20:00,-4110.31,Transfer,TXN000678,SAV895284
AH092,William Moore,"993 Third Ln, Chicago IL",Standard,PROD010,Mortgage,Loans,2024-02-23 16:04:00,-1518.29,Payment,TXN000679,MTG227950
AH148,Laura Williams,"8643 Union Way, Tulsa OK",Standard,PROD014,Wire Transfer,Services,2024-02-25 12:21:00,-1128.24,Transfer,TXN000680,SVC319205
AH130,Edward Gonzalez,"4206 Walnut Ave, Colorado Springs CO",Basic,PROD003,Personal Loan,Loans,2024-01-04 09:36:00,-1554.26,Payment,TXN000681,LON822106
AH128,Timothy Jackson,"6584 Center St, Los Angeles CA",Standard,PROD011,Business Checking,Checking,2024-02-29 12:27:00,2896.96,Deposit,TXN000682,CHK753518
AH078,Elizabeth Hernandez,"1976 Hill Ln, Long Beach CA",Premium,PROD016,Safe Deposit Box,Services,2024-02-29 10:39:00,-3673.01,Transfer,TXN000683,SVC621919
AH108,Sharon Williams,"1542 School Ln, Baltimore MD",Preferred,PROD008,Auto Loan,Loans,2024-02-21 10:56:00,-2184.04,Payment,TXN000684,AUTO302957
AH001,Edward Davis,"4606 West Dr, Los Angeles CA",Premium,PROD004,Money Market,Savings,2024-01-08 08:29:00,-1076.29,Transfer,TXN000685,SAV745197
AH090,Timothy Lopez,"3645 Adams Ln, Fort Worth TX",Standard,PROD012,Certificate of Deposit,Savings,2024-01-27 08:21:00,6411.29,Deposit,TXN000686,SAV111846
AH136,Robert Baker,"7824 Oak Pl, Charlotte NC",Preferred,PROD003,Personal Loan,Loans,2024-01-13 12:16:00,-1061.76,Payment,TXN000687,LON631302
AH119,Michelle Perez,"7313 Washington Pl, San Antonio TX",Basic,PROD011,Business Checking,Checking,2024-01-21 08:07:00,3635.76,Deposit,TXN000688,CHK745915
AH007,Laura White,"3250 Cedar St, Kansas City MO",Standard,PROD011,Business Checking,Checking,2024-02-23 10:12:00,-1852.33,Transfer,TXN000689,CHK602381
AH103,Joshua Wright,"7272 Elm St, Albuquerque NM",Basic,PROD005,Basic Checking,Checking,2024-02-21 08:41:00,-634.66,Withdrawal,TXN000690,CHK663051
AH074,Donna Lopez,"4362 Water Ct, Houston TX",Preferred,PROD002,High-Yield Savings,Savings,2024-01-30 14:59:00,-1531.75,Transfer,TXN000691,SAV860180
AH144,Daniel Lopez,"9864 Main Ln, San Jose CA",Basic,PROD001,Premium Checking,Checking,2024-03-06 16:34:00,3443.19,Deposit,TXN000692,CHK938373
AH078,Elizabeth Hernandez,"1976 Hill Ln, Long Beach CA",Premium,PROD001,Premium Checking,Checking,2024-01-05 10:17:00,1907.44,Deposit,TXN000693,CHK660226
AH037,Matthew Sanchez,"5015 Jefferson Ct, Dallas TX",BASIC,PROD006,Student Checking,Checking,2024-02-06 17:24:00,-867.3,Withdrawal,TXN000694,CHK888047
AH067,Amanda Moore,"5338 Second Ave, El Paso TX",Premium,PROD002,High-Yield Savings,Savings,2024-02-15 13:45:00,959.3,Deposit,TXN000695,SAV349185
AH081,Nicole Smith,"8131 Washington Blvd, Las Vegas NV",Basic,PROD010,Mortgage,Loans,2024-01-29 12:13:00,-690.04,Payment,TXN000696,MTG492393
AH009,Elizabeth Thompson,"4474 Cedar Rd, Columbus OH",Standard,PROD003,Personal Loan,Loans,2024-02-19 11:58:00,-1442.57,Payment,TXN000697,LON126146
AH105,Stephanie Torres,"2970 Adams Pl, Chicago IL",Standard,PROD007,Credit Card,Credit Cards,2024-02-27 16:09:00,-42.71,Fee,TXN000698,CC868020
AH114,Joshua Rodriguez,"4626 King Ct, Phoenix AZ",Basic,PROD004,Money Market,Savings,2024-01-20 13:09:00,-4693.22,Transfer,TXN000699,SAV809589
AH030,Robert Brown,"8956 Main Ave, Miami FL",Basic,PROD013,Overdraft Protection,Services,2024-01-14 08:29:00,-4337.57,Transfer,TXN000700,SVC221462
AH001,Edward Davis,"4606 West Dr, Los Angeles CA",Premium,PROD003,Personal Loan,Loans,2024-03-05 08:43:00,-1133.21,Payment,TXN000701,LON148381
AH024,Michelle Scott,"9741 East St, Charlotte NC",Premium,PROD010,Mortgage,Loans,2024-02-03 18:47:00,-262.94,Payment,TXN000702,MTG895338
AH068,Timothy Martinez,"3605 Cedar Blvd, Minneapolis MN",Standard,PROD007,Credit Card,Credit Cards,2024-02-10 11:20:00,-608.81,Payment,TXN000703,CC658131
AH070,Steven Walker,"5863 Union Blvd, New York NY",Basic,PROD004,Money Market,Savings,2024-02-19 15:42:00,1659.21,Deposit,TXN000704,SAV220020
AH003,George Johnson,"3357 Second Blvd, Mesa AZ",Preferred,PROD004,Money Market,Savings,2024-02-09 16:32:00,3568.15,Deposit,TXN000705,SAV433955
AH059,James Nelson,"4749 Franklin Ct, Philadelphia PA",Premium,PROD008,Auto Loan,Loans,2024-01-10 12:36:00,-679.57,Payment,TXN000706,AUTO426503
AH130,Edward Gonzalez,"4206 Walnut Ave, Colorado Springs CO",Basic,PROD015,Cashier Check,Services,2024-02-27 13:34:00,3686.81,Deposit,TXN000707,SVC593602
AH144,Daniel Perez,"9864 Main Ln, San Jose CA",Basic,PROD002,High-Yield Savings,Savings,2024-01-04 09:24:00,3979.98,Deposit,TXN000708,SAV838908
AH127,Timothy Taylor,"5049 North Blvd, Baltimore MD",Basic,PROD015,Cashier Check,Services,2024-02-27 17:40:00,-1842.56,Transfer,TXN000709,SVC448475
AH044,Edward Taylor,"7339 Third Blvd, Austin TX",Preferred,PROD003,Personal Loan,Loans,2024-03-31 18:51:00,-2926.31,Payment,TXN000710,LON892453
AH101,Sarah Martinez,"2430 Cedar St, Seattle WA",Preferred,PROD015,Cashier Check,Services,2024-02-06 10:05:00,11661.81,Deposit,TXN000711,SVC817727
AH137,Sarah Jones,"7706 Union Blvd, Raleigh NC",Premium,PROD008,Auto Loan,Loans,2024-02-15 15:30:00,-2852.86,Payment,TXN000712,AUTO250703
AH131,Melissa Lewis,"9595 Broad Rd, Chicago IL",Premium,PROD006,Student Checking,Checking,2024-01-17 13:25:00,-671.88,Withdrawal,TXN000713,CHK927094
AH072,Jane Harris,"6724 Hill Way, El Paso TX",Basic,PROD003,Personal Loan,Loans,2024-01-30 15:01:00,-1530.94,Payment,TXN000714,LON468512
AH104,George Taylor,"1596 East St, Los Angeles CA",Basic,PROD012,Certificate of Deposit,Savings,2024-01-30 10:18:00,-680.6,Transfer,TXN000715,SAV207932
AH088,Melissa Nelson,"6146 Adams Pl, Atlanta GA",Standard,PROD003,Personal Loan,Loans,2024-02-22 09:20:00,-2418.81,Payment,TXN000716,LON658624
AH100,Donna Jones,"3924 Spring Dr, Omaha NE",Standard,PROD008,Auto Loan,Loans,2024-01-26 17:26:00,-1938.45,Payment,TXN000717,AUTO674566
AH035,Helen Davis,"4133 Fifth St, Kansas City MO",Standard,PROD011,Business Checking,Checking,2024-01-31 14:04:00,3485.6,Deposit,TXN000718,CHK552091
AH093,Kenneth Walker,"5682 Church St, Louisville KY",Preferred,PROD008,Auto Loan,Loans,2024-02-06 13:34:00,-684.64,Payment,TXN000719,AUTO802131
AH017,Anthony Ramirez,"7533 Main Ln, Austin TX",Basic,PROD016,Safe Deposit Box,Services,2024-02-17 17:53:00,15008.0,Deposit,TXN000720,SVC585394
AH072,Jane Harris,"6724 Hill Way, El Paso TX",Basic,PROD015,Cashier Check,Services,2024-02-05 09:52:00,8046.88,Deposit,TXN000721,SVC525505
AH015,Sandra Hill,"6404 Water Way, Phoenix AZ",Standard,PROD013,Overdraft Protection,Services,2024-02-08 09:43:00,-54.49,Fee,TXN000722,SVC792232
AH014,William Allen,"1589 Maple Ave, Albuquerque NM",Preferred,PROD005,Basic Checking,Checking,2024-01-06 11:52:00,-1816.19,Transfer,TXN000723,CHK767033
AH001,Edward Davis,"4606 West Dr, Los Angeles CA",Premium,PROD005,Basic Checking,Checking,2024-02-18 10:42:00,-305.67,Withdrawal,TXN000724,CHK745474
AH123,Robert Lewis,"7156 Lake Dr, Detroit MI",Preferred,PROD011,Business Checking,Checking,2024-03-14 11:13:00,3982.02,Deposit,TXN000725,CHK812569
AH066,Edward Moore,"8039 West Ln, Fresno CA",Standard,PROD012,Certificate of Deposit,Savings,2024-02-28 14:45:00,-2934.5,Withdrawal,TXN000726,SAV741194
AH111,Edward Hill,"2694 Union Pl, San Francisco CA",Premium,PROD010,Mortgage,Loans,2024-01-26 10:54:00,-374.75,Payment,TXN000727,MTG675547
AH012,Deborah Lee,"8279 Market Way, Columbus OH",Premium,PROD012,Certificate of Deposit,Savings,2024-02-15 16:52:00,2893.87,Deposit,TXN000728,SAV132699
AH052,Michael Miller,"7219 State Ct, Long Beach CA",Standard,PROD011,Business Checking,Checking,2024-01-28 17:25:00,-871.46,Transfer,TXN000729,CHK556329
AH118,Mark Walker,"6346 Water Rd, Minneapolis MN",Preferred,PROD016,Safe Deposit Box,Services,2024-02-28 18:11:00,5111.56,Deposit,TXN000730,SVC503277
AH079,David Nguyen,"4078 Washington Ln, Oakland CA",Basic,PROD010,Mortgage,Loans,2024-02-23 14:09:00,-2992.88,Payment,TXN000731,MTG802615
AH029,Robert Thomas,"1335 Lincoln Pl, San Francisco CA",Premium,PROD001,Premium Checking,Checking,2024-02-23 08:04:00,4430.2,Deposit,TXN000732,CHK789886
AH093,Kenneth Walker,"5682 Church St, Louisville KY",Preferred,PROD014,Wire Transfer,Services,2024-01-09 09:08:00,-90.42,Fee,TXN000733,SVC829169
AH128,Timothy Jackson,"6584 Center St, Los Angeles CA",Standard,PROD006,Student Checking,Checking,2024-02-29 14:39:00,-435.64,Withdrawal,TXN000734,CHK959907
AH097,Melissa Torres,"1086 Washington Dr, Colorado Springs CO",Standard,PROD006,Student Checking,Checking,2024-01-25 13:14:00,-27.28,Withdrawal,TXN000735,CHK622355
AH052,Michael Miller,"7219 State Ct, Long Beach CA",Standard,PROD014,Wire Transfer,Services,2024-02-15 16:17:00,-2924.13,Transfer,TXN000736,SVC135087
AH009,Elizabeth Thompson,"4474 Cedar Rd, Columbus OH",Standard,PROD012,Certificate of Deposit,Savings,2024-02-06 15:45:00,4867.18,Deposit,TXN000737,SAV824038
AH018,Joshua Miller,"4989 Franklin Dr, Raleigh NC",Preferred,PROD009,Investment Account,Investments,2024-01-10 16:54:00,-56.53,Fee,TXN000738,INV648779
AH130,Edward Gonzalez,"4206 Walnut Ave, Colorado Springs CO",Basic,PROD003,Personal Loan,Loans,2024-01-06 11:30:00,-2115.41,Payment,TXN000739,LON665389
AH124,Ruth Clark,"3050 Hill Rd, Kansas City MO",Premium,PROD011,Business Checking,Checking,2024-01-20 17:03:00,-30.57,Withdrawal,TXN000740,CHK576089
AH112,Daniel Davis,"2024 Lake Way, Baltimore MD",Basic,PROD011,Business Checking,Checking,2024-02-27 15:36:00,-961.37,Withdrawal,TXN000741,CHK936997
AH064,Ronald King,"9855 School Way, Mesa AZ",Standard,PROD010,Mortgage,Loans,2024-01-19 10:02:00,-2235.52,Payment,TXN000742,MTG691088
AH057,Kimberly Lopez,"9424 Union Blvd, Colorado Springs CO",Standard,PROD006,Student Checking,Checking,2024-01-04 18:30:00,-663.19,Withdrawal,TXN000743,CHK405925
AH133,James Taylor,"4935 High Ave, Milwaukee WI",Standard,PROD003,Personal Loan,Loans,2024-01-02 12:31:00,-555.1,Payment,TXN000744,LON180595
AH061,Kenneth Flores,"7561 King Dr, Phoenix AZ",Standard,PROD009,Investment Account,Investments,2024-01-17 10:39:00,-87.21,Fee,TXN000745,INV114892
AH026,Ashley Wright,"9455 Fourth Way, Dallas TX",Preferred,PROD005,Basic Checking,Checking,2024-02-08 10:58:00,-382.37,Withdrawal,TXN000746,CHK283919
AH057,Kimberly Lopez,"9424 Union Blvd, Colorado Springs CO",Standard,PROD006,Student Checking,Checking,2024-02-20 11:31:00,-1737.83,Transfer,TXN000747,CHK459502
AH019,Kevin King,"9913 School Way, New York NY",Premium,PROD005,Basic Checking,Checking,2024-01-10 17:59:00,-1530.25,Transfer,TXN000748,CHK533007
AH084,Lisa Moore,"4095 Jefferson Blvd, Louisville KY",Preferred,PROD006,Student Checking,Checking,2024-01-16 18:28:00,3685.09,Deposit,TXN000749,CHK461838
AH012,Deborah Lee,"8279 Market Way, Columbus OH",Premium,PROD004,Money Market,Savings,2024-03-27 12:48:00,4693.75,Deposit,TXN000750,SAV599365
AH066,Edward Moore,"8039 West Ln, Fresno CA",Standard,PROD013,Overdraft Protection,Services,2024-01-31 16:14:00,-3557.48,Transfer,TXN000751,SVC597643
AH057,Kimberly Lopez,"7143 Fifth Ct, Columbus OH",Standard,PROD014,Wire Transfer,Services,2024-02-24 16:55:00,7575.41,Deposit,TXN000752,SVC936039
AH096,Daniel King,"7481 Lincoln Ln, Oklahoma City OK",Basic,PROD002,High-Yield Savings,Savings,2024-01-25 18:20:00,5359.8,Deposit,TXN000753,SAV471015
AH092,William Moore,"300 Fourth Ln, San Antonio TX",Standard,PROD009,Investment Account,Investments,2024-03-25 18:54:00,-34.33,Fee,TXN000754,INV941289
AH023,Elizabeth Lewis,"7497 Park Dr, Fresno CA",Preferred,PROD013,Overdraft Protection,Services,2024-01-17 18:37:00,-79.58,Fee,TXN000755,SVC885478
AH053,Jennifer Harris,"3214 Spring St, Kansas City MO",Standard,PROD007,Credit Card,Credit Cards,2024-02-16 18:37:00,-35.33,Fee,TXN000756,CC288656
AH069,Paul Brown,"6983 Water St, Columbus OH",Basic,PROD001,Premium Checking,Checking,2024-02-05 08:43:00,-122.73,Transfer,TXN000757,CHK202444
AH114,Joshua Rodriguez,"4626 King Ct, Phoenix AZ",Basic,PROD012,Certificate of Deposit,Savings,2024-01-07 18:28:00,2904.64,Deposit,TXN000758,SAV302458
AH008,Lisa Anderson,"6327 Center Way, San Antonio TX",Standard,PROD002,High-Yield Savings,Savings,2024-01-02 17:05:00,-3300.2,Withdrawal,TXN000759,SAV976042
AH048,Nicole Clark,"4165 Center Rd, Virginia Beach VA",Basic,PROD004,Money Market,Savings,2024-03-01 17:40:00,-643.89,Transfer,TXN000760,SAV998043
AH128,Timothy Jackson,"6584 Center St, Los Angeles CA",Standard,PROD006,Student Checking,Checking,2024-01-09 14:42:00,-1421.74,Transfer,TXN000761,CHK365641
AH064,Ronald King,"9855 School Way, Mesa AZ",Standard,PROD003,Personal Loan,Loans,2024-01-30 18:59:00,-1988.59,Payment,TXN000762,LON389809
AH092,William Moore,"993 Third Ln, Chicago IL",Standard,PROD011,Business Checking,Checking,2024-02-14 18:49:00,3914.62,Deposit,TXN000763,CHK390756
AH014,William Allen,"1589 Maple Ave, Albuquerque NM",Preferred,PROD002,High-Yield Savings,Savings,2024-01-25 14:21:00,8146.73,Deposit,TXN000764,SAV286572
AH094,Jennifer Jones,"8156 Cedar St, Portland OR",Preferred,PROD007,Credit Card,Credit Cards,2024-01-05 15:59:00,-20.35,Fee,TXN000765,CC615959
AH025,Daniel Jones,"5513 Cedar Pl, Chicago IL",Preferred,PROD014,Wire Transfer,Services,2024-01-10 16:49:00,15542.17,Deposit,TXN000766,SVC211410
AH095,Melissa Garcia,"2040 Third Blvd, San Francisco CA",Standard,PROD002,High-Yield Savings,Savings,2024-02-15 12:06:00,5756.31,Deposit,TXN000767,SAV362769
AH096,Daniel King,"7481 Lincoln Ln, Oklahoma City OK",Basic,PROD001,Premium Checking,Checking,2024-01-02 15:09:00,-34.91,Fee,TXN000768,CHK379378
AH034,Joshua King,"1031 Franklin Ave, Austin TX",Basic,PROD013,Overdraft Protection,Services,2024-02-14 13:57:00,-118.15,Transfer,TXN000769,SVC841978
AH107,Ronald Miller,"5503 King Way, Austin TX",Preferred,PROD003,Personal Loan,Loans,2024-01-31 14:25:00,-1712.36,Payment,TXN000770,LON103468
AH084,Lisa Moore,"4095 Jefferson Blvd, Louisville KY",Preferred,PROD012,Certificate of Deposit,Savings,2024-02-14 15:07:00,3098.0,Deposit,TXN000771,SAV157875
AH134,Kimberly Sanchez,"6092 Elm Blvd, Mesa AZ",Premium,PROD011,Business Checking,Checking,2024-02-11 09:23:00,2325.21,Deposit,TXN000772,CHK903741
AH063,Timothy King Jr,"922 Third Dr, Baltimore MD",Basic,PROD002,High-Yield Savings,Savings,2024-03-27 11:11:00,-3320.63,Withdrawal,TXN000773,SAV413388
AH148,Laura Williams,"7084 Washington Way, Portland OR",Standard,PROD012,Certificate of Deposit,Savings,2024-03-10 09:40:00,8863.62,Deposit,TXN000774,SAV559259
AH043,Sarah Garcia,"7039 Center St, Raleigh NC",Premium,PROD001,Premium Checking,Checking,2024-01-09 08:12:00,-1226.6,Transfer,TXN000775,CHK612997
AH085,Mark Lopez,"3575 State Ln, Albuquerque NM",Preferred,PROD010,Mortgage,Loans,2024-01-05 16:41:00,-1599.12,Payment,TXN000776,MTG974774
AH097,Melissa Torres,"1086 Washington Dr, Colorado Springs CO",Standard,PROD002,High-Yield Savings,Savings,2024-01-02 08:21:00,7238.02,Deposit,TXN000777,SAV525205
AH028,Sarah Baker,"1712 Maple Blvd, Miami FL",Standard,PROD015,Cashier Check,Services,2024-01-14 18:42:00,-4363.98,Transfer,TXN000778,SVC662625
AH034,Joshua King,"1031 Franklin Ave, Austin TX",Basic,PROD003,Personal Loan,Loans,2024-02-17 17:14:00,-303.26,Payment,TXN000779,LON248468
AH107,Ronald Miller,"5503 King Way, Austin TX",Preferred,PROD002,High-Yield Savings,Savings,2024-02-11 08:30:00,6522.99,Deposit,TXN000780,SAV115063
AH039,William Thompson,"4102 Broad Ln, Phoenix AZ",Preferred,PROD010,Mortgage,Loans,2024-02-10 08:57:00,-2498.07,Payment,TXN000781,MTG202018
AH098,Lisa Hernandez,"2947 Third Ave, San Francisco CA",Preferred,PROD003,Personal Loan,Loans,2024-02-09 10:53:00,-2489.84,Payment,TXN000782,LON211496
AH027,Paul Gonzalez,"1688 Madison Ct, San Antonio TX",Standard,PROD008,Auto Loan,Loans,2024-02-01 17:51:00,-376.71,Payment,TXN000783,AUTO312484
AH092,William Moore,"993 Third Ln, Chicago IL",Standard,PROD011,Business Checking,Checking,2024-01-22 18:25:00,3436.24,Deposit,TXN000784,CHK672401
AH031,James Clark Jr,"7986 South Blvd, Albuquerque NM",Basic,PROD002,High-Yield Savings,Savings,2024-03-06 11:48:00,3421.49,Deposit,TXN000785,SAV226610
AH060,Amanda Baker,"3780 North Rd, Washington DC",Premium,PROD012,Certificate of Deposit,Savings,2024-01-10 14:10:00,4442.75,Deposit,TXN000786,SAV710256
AH010,Donna Harris,"9225 East Ct, Seattle WA",Basic,PROD013,Overdraft Protection,Services,2024-01-09 09:50:00,882.94,Deposit,TXN000787,SVC610622
AH018,Joshua Miller,"4989 Franklin Dr, Raleigh NC",Preferred,PROD003,Personal Loan,Loans,2024-01-01 08:11:00,-2178.88,Payment,TXN000788,LON722571
AH062,Helen Thomas,"190 Washington Blvd, San Jose CA",Preferred,PROD005,Basic Checking,Checking,2024-01-27 15:44:00,3217.14,Deposit,TXN000789,CHK648496
AH097,Melissa Torres,"1086 Washington Dr, Colorado Springs CO",Standard,PROD002,High-Yield Savings,Savings,2024-01-27 11:11:00,7200.27,Deposit,TXN000790,SAV741780
AH020,Melissa Thomas,"4046 Fourth Ave, Houston TX",Premium,PROD014,Wire Transfer,Services,2024-02-10 12:22:00,14163.9,Deposit,TXN000791,SVC301224
AH028,Sarah Baker,"1712 Maple Blvd, Miami FL",Standard,PROD012,Certificate of Deposit,Savings,2024-02-03 09:39:00,-4934.57,Transfer,TXN000792,SAV632195
AH048,Nicole Clark Jr,"4165 Center Rd, Virginia Beach VA",Basic,PROD007,Credit Card,Credit Cards,2024-03-15 18:42:00,-16.59,Fee,TXN000793,CC218152
AH034,Joshua King,"1031 Franklin Ave, Austin TX",Basic,PROD006,Student Checking,Checking,2024-02-13 15:31:00,4617.23,Deposit,TXN000794,CHK156652
AH137,Sarah Young,"7706 Union Blvd, Raleigh NC",Premium,PROD014,Wire Transfer,Services,2024-03-09 12:13:00,-40.09,Fee,TXN000795,SVC944264
AH098,Lisa Hernandez,"2947 Third Ave, San Francisco CA",Preferred,PROD002,High-Yield Savings,Savings,2024-01-03 09:47:00,-920.64,Withdrawal,TXN000796,SAV923648
AH007,Laura White,"3250 Cedar St, Kansas City MO",Standard,PROD003,Personal Loan,Loans,2024-02-01 16:07:00,-2706.22,Payment,TXN000797,LON856445
AH095,Melissa Garcia,"2040 Third Blvd, San Francisco CA",Standard,PROD014,Wire Transfer,Services,2024-02-07 17:20:00,18803.63,Deposit,TXN000798,SVC441505
AH050,Helen Perez,"1237 Center Ct, Seattle WA",Standard,PROD008,Auto Loan,Loans,2024-02-19 09:20:00,-474.58,Payment,TXN000799,AUTO873584
AH089,Sharon Wright,"7534 Center Ln, Nashville TN",Preferred,PROD008,Auto Loan,Loans,2024-02-27 14:57:00,-405.88,Payment,TXN000800,AUTO713513
AH106,Emily Nguyen,"8156 Elm Way, Memphis TN",Preferred,PROD007,Credit Card,Credit Cards,2024-01-04 14:09:00,-20.34,Fee,TXN000801,CC491627
AH031,James Clark,"7986 South Blvd, Albuquerque NM",Basic,PROD012,Certificate of Deposit,Savings,2024-01-30 11:40:00,-1050.94,Withdrawal,TXN000802,SAV233391
AH008,Lisa Anderson,"6327 Center Way, San Antonio TX",Standard,PROD009,Investment Account,Investments,2024-02-14 17:03:00,3222.18,Deposit,TXN000803,INV588148
AH099,Timothy Hill,"4871  Pine  Dr,  Milwaukee  WI",Preferred,PROD011,Business Checking,Checking,2024-01-27 10:48:00,1511.05,Deposit,TXN000804,CHK264404
AH136,Robert Baker,"7824 Oak Pl, Charlotte NC",Preferred,PROD006,Student Checking,Checking,2024-03-01 17:57:00,-561.7,Withdrawal,TXN000805,CHK340860
AH020,Melissa Thomas,"4046 Fourth Ave, Houston TX",Premium,PROD007,Credit Card,Credit Cards,2024-01-27 16:31:00,-40.11,Fee,TXN000806,CC392731
AH003,George Johnson,"3357 Second Blvd, Mesa AZ",Preferred,PROD008,Auto Loan,Loans,2024-02-16 14:47:00,-893.93,Payment,TXN000807,AUTO555342
AH124,Ruth Clark,"3050 Hill Rd, Kansas City MO",Premium,PROD001,Premium Checking,Checking,2024-01-15 17:09:00,-63.34,Withdrawal,TXN000808,CHK593515
AH110,Laura Young,"8041 Park St, Louisville KY",Preferred,PROD013,Overdraft Protection,Services,2024-02-17 14:33:00,-82.87,Fee,TXN000809,SVC830494
AH023,Elizabeth Lewis,"7497 Park Dr, Fresno CA",Preferred,PROD003,Personal Loan,Loans,2024-01-29 15:15:00,-1763.76,Payment,TXN000810,LON113026
AH148,Laura Williams,"8643 Union Way, Tulsa OK",Standard,PROD005,Basic Checking,Checking,2024-02-16 14:13:00,1233.36,Deposit,TXN000811,CHK195136
AH004,John Hernandez,"7024 High Ln, Oakland CA",Preferred,PROD006,Student Checking,Checking,2024-01-31 18:19:00,-1730.05,Transfer,TXN000812,CHK883586
