SaleID,CustomerID,FirstName,LastName,Email,CustomerCity,CustomerState,LoyaltyMember,ProductID,ProductName,Category,UnitPrice,StoreID,StoreName,StoreCity,StoreState,SaleDate,Quantity,TotalAmount
153,844,Aaron,Simmons,nashmarcus@example.com,Davidhaven,PA,0,33,Toys Item 33,Toys,63.73,8,Store West Deborahfurt #8,South James,PA,2023-11-27,1,63.73
154,1973,Roy,Sloan,jonespaul@example.com,Bakerbury,NY,1,45,Sports Item 45,Sports,165.62,39,Store Lopezmouth #39,North Joshuaton,IL,2024-03-04,4,662.48
155,1331,Mark,Black,yvaldez@example.com,Jeremyview,GA,0,26,Home Item 26,Home,30.36,42,Store North Samanthafort #42,Lake David,FL,2024-10-13,2,60.72
156,1599,Alexander,Anderson,ahudson@example.org,Payneview,NY,1,69,Toys Item 69,Toys,156.17,19,Store Victormouth #19,Matthewsview,TX,2025-01-05,1,156.17
157,1046,Evan,Ramirez,michael12@example.net,Scottfort,IL,0,46,Toys Item 46,Toys,6.72,32,Store New Debbieville #32,Bentleystad,MI,2024-05-16,1,6.72
158,1822,Gary,Mcintosh,elizabeth14@example.org,Ramirezhaven,GA,1,100,Electronics Item 100,Electronics,5.98,6,Store Dianamouth #6,Myersborough,IL,2023-12-01,3,17.94
159,950,Sandra,Parsons,tluna@example.net,North Amy,IL,0,49,Sports Item 49,Sports,184.13,41,Store North Sarastad #41,Debraton,TX,2023-07-21,2,368.26
160,1312,Keith,Walker,anna44@example.net,New Cynthia,FL,0,19,Sports Item 19,Sports,43.31,22,Store Riversland #22,Clarkview,CA,2025-02-01,4,173.24
161,1171,Patrick,Williams,nicolaskeller@example.net,Lake Kevinside,NC,0,54,Sports Item 54,Sports,146.18,26,Store Meganburgh #26,Port Sandratown,TX,2023-10-31,2,292.36
162,704,David,Miller,joneskim@example.com,East Danielhaven,TX,0,10,Books Item 10,Books,80.57,15,Store Elizabethstad #15,East John,FL,2023-05-05,1,80.57
163,597,David,Ruiz,rodriguezbrian@example.com,Whiteshire,PA,0,41,Clothing Item 41,Clothing,134.35,46,Store Michaelberg #46,Thompsontown,PA,2024-05-12,1,134.35
164,810,Mackenzie,Ward,thomasronald@example.com,North Bryanberg,NC,0,35,Electronics Item 35,Electronics,157.89,18,Store Mitchellmouth #18,Hendricksshire,FL,2024-10-01,2,315.78
165,1923,Laura,Roberts,rachaelroberts@example.com,Lake Sherry,NC,0,57,Sports Item 57,Sports,91.88,24,Store New Martinport #24,Port Matthewfurt,GA,2023-12-31,3,275.64
166,1978,Courtney,Stanley,jefferywalker@example.com,North Alexiston,FL,1,96,Toys Item 96,Toys,177.96,29,Store East Laura #29,South Lisa,IL,2023-10-25,2,355.92
167,1750,Kayla,Baker,rzuniga@example.net,Carlosborough,NC,0,53,Electronics Item 53,Electronics,80.25,2,Store Tuckerhaven #2,West Richardstad,OH,2025-02-24,1,80.25
168,1356,Linda,Ross,gomezsonya@example.org,Bautistaport,IL,1,17,Toys Item 17,Toys,76.71,17,Store Melindahaven #17,Sullivanstad,IL,2024-07-08,3,230.13
169,164,Stephanie,Stephens,myerstheodore@example.net,Zavalaview,CA,1,96,Toys Item 96,Toys,177.96,14,Store Lindaberg #14,Staceyburgh,NY,2025-05-07,3,533.88
170,196,Laura,Morgan,kari39@example.net,Porterton,CA,1,22,Toys Item 22,Toys,19.52,5,Store Coxton #5,Biancaview,TX,2023-12-23,1,19.52
171,54,Christopher,Hernandez,tbenson@example.org,South Rickside,NY,0,61,Electronics Item 61,Electronics,37.64,50,Store North Justin #50,Vazquezbury,NY,2024-12-20,2,75.28
172,171,Christian,Morrison,amymorris@example.org,Donnaport,PA,0,51,Toys Item 51,Toys,177.7,7,Store Cassandraborough #7,New Robert,FL,2023-08-03,2,355.4
173,173,Joshua,Whitney,jonesdana@example.com,North Douglas,CA,0,34,Sports Item 34,Sports,112.28,42,Store North Samanthafort #42,Lake David,FL,2024-09-19,2,224.56
174,507,Kevin,Cannon,carla08@example.com,South Nicole,CA,0,50,Clothing Item 50,Clothing,191.98,48,Store Lake Nathaniel #48,Margaretborough,IL,2024-07-10,1,191.98
175,259,Angela,Russell,davisangela@example.net,Michelletown,PA,0,37,Clothing Item 37,Clothing,106.52,9,Store South Dennis #9,North Kennethberg,FL,2024-01-07,2,213.04
176,59,Mark,Gibson,kathleen64@example.com,Maryfort,CA,0,68,Toys Item 68,Toys,176.33,3,Store Skinnerfurt #3,Finleyton,NC,2023-08-24,3,528.99
177,1875,Roger,Hanson,davischarles@example.org,West Donna,PA,0,85,Toys Item 85,Toys,170.41,21,Store Ritterview #21,Hugheshaven,MI,2023-05-11,1,170.41
178,1784,Katelyn,Mejia,mallory30@example.org,Courtneyville,IL,0,61,Electronics Item 61,Electronics,37.64,35,Store Jocelynburgh #35,Smallhaven,PA,2025-03-21,2,75.28
179,277,Jane,Flynn,lloydamanda@example.com,Jamesville,OH,1,35,Electronics Item 35,Electronics,157.89,45,Store South Victoriaton #45,North James,GA,2024-09-24,2,315.78
180,1224,Kevin,Stevens,bakerdiana@example.com,Carterland,TX,0,70,Toys Item 70,Toys,164.27,30,Store Kimberlyport #30,Lake Lisa,TX,2023-06-25,1,164.27
181,1797,David,Wiley,lloydmiranda@example.org,North Mario,MI,0,81,Toys Item 81,Toys,28.07,37,Store Lake Allisonmouth #37,East Rebecca,FL,2023-10-18,3,84.21
182,1310,Laura,Clark,riveraheather@example.com,Goodwinview,PA,0,56,Home Item 56,Home,105.29,35,Store Jocelynburgh #35,Smallhaven,PA,2024-12-22,2,210.58
183,987,Evan,Gomez,tsmith@example.org,East Justinberg,OH,0,40,Electronics Item 40,Electronics,73.13,35,Store Jocelynburgh #35,Smallhaven,PA,2024-02-24,4,292.52
184,905,George,Haley,tina62@example.com,Lake Kathleen,PA,0,30,Electronics Item 30,Electronics,34.97,20,Store Staceystad #20,South Nathan,NY,2023-09-13,3,104.91
185,319,Michelle,Ayala,mark87@example.org,Jamesshire,FL,0,47,Toys Item 47,Toys,72.47,20,Store Staceystad #20,South Nathan,NY,2024-03-07,2,144.94
186,1670,Jeremy,Bernard,norrisdakota@example.org,South Michelle,FL,0,2,Sports Item 2,Sports,11.3,49,Store East Gary #49,Perezborough,MI,2024-09-25,1,11.3
187,961,Amber,Fuentes,molinajared@example.net,East Michelleburgh,NY,0,18,Sports Item 18,Sports,111.59,35,Store Jocelynburgh #35,Smallhaven,PA,2023-06-14,1,111.59
188,1008,Darren,Wong,mark84@example.net,South Rachel,IL,0,2,Sports Item 2,Sports,11.3,49,Store East Gary #49,Perezborough,MI,2024-05-30,2,22.6
189,1569,Stephanie,Davis,lisa11@example.org,Walkermouth,TX,1,62,Sports Item 62,Sports,108.98,28,Store West Hunterville #28,Brianview,TX,2024-12-30,1,108.98
190,1632,Alexis,Jordan,deborah70@example.org,Lake Jessica,FL,0,38,Sports Item 38,Sports,36.08,1,Store Martinshire #1,Port Mistyville,MI,2023-12-09,2,72.16
191,844,Aaron,Simmons,nashmarcus@example.com,Davidhaven,PA,0,71,Electronics Item 71,Electronics,150.64,36,Store Greenfort #36,North Tylerburgh,NY,2024-09-27,1,150.64
192,335,Patrick,Barnes,crystalpham@example.org,Caseystad,CA,1,56,Home Item 56,Home,105.29,46,Store Michaelberg #46,Thompsontown,PA,2024-03-06,1,105.29
193,1697,Jennifer,Weber,russelljohn@example.net,Montgomerytown,CA,0,95,Toys Item 95,Toys,33.09,25,Store West Kristin #25,Barbarafurt,NC,2023-10-26,2,66.18
194,865,Stephen,Wood,donna89@example.com,North Drewberg,MI,0,29,Toys Item 29,Toys,187.81,41,Store North Sarastad #41,Debraton,TX,2024-07-17,1,187.81
195,1639,Christine,Webb,cherryjulie@example.net,Grantmouth,MI,1,31,Home Item 31,Home,121.39,40,Store Port Crystalstad #40,Port Scott,MI,2025-02-02,2,242.78
196,584,Kristy,Parker,katie15@example.com,Ramseytown,TX,0,89,Electronics Item 89,Electronics,59.9,42,Store North Samanthafort #42,Lake David,FL,2024-11-10,2,119.8
197,551,James,Horton,brian01@example.com,Elizabethstad,NY,0,96,Toys Item 96,Toys,177.96,27,Store Bergview #27,East Micheal,IL,2024-05-02,2,355.92
198,374,William,Hancock,wellsdavid@example.org,East Johnnyport,IL,0,25,Books Item 25,Books,59.43,9,Store South Dennis #9,North Kennethberg,FL,2024-09-22,4,237.72
199,933,Yvonne,Montoya,elizabeth69@example.org,Morganville,NC,1,38,Sports Item 38,Sports,36.08,40,Store Port Crystalstad #40,Port Scott,MI,2024-02-08,1,36.08
200,1276,Destiny,Simmons,larry70@example.com,Whitefurt,NY,0,58,Electronics Item 58,Electronics,62.8,32,Store New Debbieville #32,Bentleystad,MI,2024-02-24,1,62.8
201,312,Derrick,Smith,hbenton@example.net,Garyberg,GA,0,25,Books Item 25,Books,59.43,4,Store Hallfurt #4,North Ashley,NC,2023-06-19,1,59.43
202,1992,Christina,Herrera,derekdougherty@example.org,Christopherview,OH,0,69,Toys Item 69,Toys,156.17,7,Store Cassandraborough #7,New Robert,FL,2023-12-30,1,156.17
203,1465,Shane,Hamilton,nelsonwanda@example.net,Hopkinsmouth,OH,0,37,Clothing Item 37,Clothing,106.52,29,Store East Laura #29,South Lisa,IL,2024-11-18,1,106.52
204,185,Joshua,Weber,shawgary@example.net,East Donna,FL,1,94,Sports Item 94,Sports,62.52,10,Store Javierchester #10,Port Joanne,OH,2023-12-02,1,62.52
205,701,Marie,Pope,butlersabrina@example.org,North Timothy,NC,1,2,Sports Item 2,Sports,11.3,27,Store Bergview #27,East Micheal,IL,2025-01-04,2,22.6
206,1021,Alyssa,Greene,qhernandez@example.net,Colleenport,PA,1,40,Electronics Item 40,Electronics,73.13,24,Store New Martinport #24,Port Matthewfurt,GA,2024-05-04,3,219.39
207,65,Casey,Holland,atkinsonlynn@example.org,Yumouth,IL,0,60,Sports Item 60,Sports,21.06,22,Store Riversland #22,Clarkview,CA,2023-06-04,2,42.12
208,1949,Susan,Scott,wileyaudrey@example.com,Hollybury,TX,1,11,Toys Item 11,Toys,65.97,10,Store Javierchester #10,Port Joanne,OH,2024-02-05,3,197.91
209,804,Margaret,Mccullough,isabellagriffin@example.org,Terryfurt,NY,1,8,Toys Item 8,Toys,61.09,5,Store Coxton #5,Biancaview,TX,2024-01-03,1,61.09
210,394,Amy,Wells,jamiejennings@example.org,Robertville,MI,0,70,Toys Item 70,Toys,164.27,17,Store Melindahaven #17,Sullivanstad,IL,2023-11-12,2,328.54
211,250,Thomas,Walsh,christopherbruce@example.net,Arielville,NC,0,49,Sports Item 49,Sports,184.13,50,Store North Justin #50,Vazquezbury,NY,2024-07-15,3,552.39
212,1580,Michele,Ramirez,jeremycollins@example.net,East Monicaton,GA,0,92,Clothing Item 92,Clothing,109.03,29,Store East Laura #29,South Lisa,IL,2023-06-26,1,109.03
213,69,Stacy,Miller,wfreeman@example.org,Brewerfort,NC,0,32,Toys Item 32,Toys,125.04,13,Store Rebeccaland #13,Bakerborough,NY,2025-01-10,3,375.12
214,193,Troy,Khan,amitchell@example.org,Andersonview,IL,0,59,Toys Item 59,Toys,42.54,34,Store New Juanburgh #34,West Lisa,PA,2023-09-13,3,127.62
215,969,Jennifer,Elliott,roberthernandez@example.com,Johnsonbury,MI,0,86,Home Item 86,Home,185.97,25,Store West Kristin #25,Barbarafurt,NC,2025-04-27,5,929.85
216,1918,Joseph,Conway,brittanymartin@example.org,New Laura,FL,0,88,Toys Item 88,Toys,63.76,21,Store Ritterview #21,Hugheshaven,MI,2024-08-29,5,318.8
217,87,Marcus,Cordova,ahancock@example.net,Gutierrezborough,OH,0,21,Home Item 21,Home,92.52,48,Store Lake Nathaniel #48,Margaretborough,IL,2024-09-24,2,185.04
218,519,Nathan,Davis,vincentparks@example.com,North Michaelberg,NY,1,71,Electronics Item 71,Electronics,150.64,31,Store Knightbury #31,Pereztown,FL,2023-06-22,2,301.28
219,739,Joel,Duncan,boydmaria@example.net,Tylerland,NY,0,82,Electronics Item 82,Electronics,130.08,4,Store Hallfurt #4,North Ashley,NC,2024-02-11,1,130.08
220,232,Valerie,Boyd,dturner@example.net,Lake Erika,MI,1,86,Home Item 86,Home,185.97,16,Store Port Austin #16,North Christian,MI,2023-07-07,1,185.97
221,31,Joseph,Mahoney,suarezmike@example.org,Bassport,IL,0,82,Electronics Item 82,Electronics,130.08,11,Store Josephberg #11,Lake Xavierhaven,NC,2024-03-28,2,260.16
222,811,Thomas,Griffin,erica69@example.net,Wigginsshire,CA,0,36,Home Item 36,Home,107.45,16,Store Port Austin #16,North Christian,MI,2024-11-10,2,214.9
223,1191,Regina,Craig,catherineflynn@example.com,Davidchester,OH,0,2,Sports Item 2,Sports,11.3,45,Store South Victoriaton #45,North James,GA,2023-11-24,5,56.5
224,318,Ashley,Wilson,whitelinda@example.org,Jonesmouth,MI,1,61,Electronics Item 61,Electronics,37.64,24,Store New Martinport #24,Port Matthewfurt,GA,2023-06-25,2,75.28
225,323,Robert,Woodward,jenniferdavis@example.org,Haynesstad,OH,0,99,Sports Item 99,Sports,32.57,32,Store New Debbieville #32,Bentleystad,MI,2023-06-30,1,32.57
226,694,Danielle,Fields,valdezpatricia@example.com,South Rebecca,IL,1,12,Sports Item 12,Sports,15.49,49,Store East Gary #49,Perezborough,MI,2024-07-13,2,30.98
227,729,Kenneth,Berry,claudiarubio@example.net,New Matthewland,NY,1,81,Toys Item 81,Toys,28.07,42,Store North Samanthafort #42,Lake David,FL,2024-12-16,1,28.07
228,1621,Julie,Zimmerman,susan92@example.org,West Robert,NY,0,20,Toys Item 20,Toys,193.04,7,Store Cassandraborough #7,New Robert,FL,2025-04-13,3,579.12
229,649,Laura,Duran,matthewmartinez@example.org,Jacksonstad,IL,1,17,Toys Item 17,Toys,76.71,36,Store Greenfort #36,North Tylerburgh,NY,2024-10-04,2,153.42
230,1650,Richard,Rodriguez,brittanyhoffman@example.org,West Garyshire,OH,0,83,Sports Item 83,Sports,17.33,29,Store East Laura #29,South Lisa,IL,2024-01-21,3,51.99
231,1412,John,Guzman,maryjohnson@example.com,West Christopherfurt,IL,1,94,Sports Item 94,Sports,62.52,25,Store West Kristin #25,Barbarafurt,NC,2024-01-12,1,62.52
232,514,Amy,White,lisa01@example.net,South Kelsey,CA,0,46,Toys Item 46,Toys,6.72,3,Store Skinnerfurt #3,Finleyton,NC,2024-03-28,3,20.16
233,1145,William,Hopkins,david59@example.net,Breannafurt,IL,1,63,Toys Item 63,Toys,17.77,19,Store Victormouth #19,Matthewsview,TX,2023-11-27,3,53.31
234,389,Courtney,Wright,larry16@example.net,Garyton,NC,1,70,Toys Item 70,Toys,164.27,37,Store Lake Allisonmouth #37,East Rebecca,FL,2023-05-14,2,328.54
235,663,Michelle,Robinson,rhood@example.org,Fitzgeraldbury,MI,0,24,Electronics Item 24,Electronics,78.55,47,Store New Jessica #47,Bowersstad,MI,2024-07-16,2,157.1
236,1703,Micheal,Hardy,tlewis@example.com,South Morganfurt,CA,0,60,Sports Item 60,Sports,21.06,39,Store Lopezmouth #39,North Joshuaton,IL,2025-04-24,1,21.06
237,1088,John,Lewis,nathan51@example.org,Haleymouth,FL,0,71,Electronics Item 71,Electronics,150.64,10,Store Javierchester #10,Port Joanne,OH,2024-10-02,1,150.64
238,540,Robert,Parrish,julieatkinson@example.org,Brownhaven,MI,1,58,Electronics Item 58,Electronics,62.8,35,Store Jocelynburgh #35,Smallhaven,PA,2023-07-10,1,62.8
239,1590,Krystal,Curry,randy20@example.org,Kingfurt,PA,0,47,Toys Item 47,Toys,72.47,41,Store North Sarastad #41,Debraton,TX,2024-07-21,2,144.94
240,380,Lisa,Cooper,ginalittle@example.com,Williamburgh,NC,1,65,Clothing Item 65,Clothing,173.67,2,Store Tuckerhaven #2,West Richardstad,OH,2024-11-10,1,173.67
241,1590,Krystal,Curry,randy20@example.org,Kingfurt,PA,0,80,Home Item 80,Home,8.29,40,Store Port Crystalstad #40,Port Scott,MI,2024-02-17,4,33.16
242,130,Anthony,Nelson,sandra50@example.org,New Diane,NC,1,31,Home Item 31,Home,121.39,43,Store Jacobmouth #43,North Ronald,PA,2024-08-03,1,121.39
243,389,Courtney,Wright,larry16@example.net,Garyton,NC,1,69,Toys Item 69,Toys,156.17,34,Store New Juanburgh #34,West Lisa,PA,2023-10-12,3,468.51
244,1130,Anthony,Wang,camposchristina@example.com,New William,MI,1,88,Toys Item 88,Toys,63.76,10,Store Javierchester #10,Port Joanne,OH,2024-08-01,2,127.52
245,840,Tammy,Johnson,tconway@example.net,North James,NY,0,79,Toys Item 79,Toys,83.87,42,Store North Samanthafort #42,Lake David,FL,2024-01-05,1,83.87
246,1072,David,Fields,richardflores@example.org,Hallberg,CA,0,42,Home Item 42,Home,75.36,43,Store Jacobmouth #43,North Ronald,PA,2024-04-15,1,75.36
247,1921,Allen,Holt,ymurray@example.org,North Williamside,FL,0,9,Toys Item 9,Toys,14.16,9,Store South Dennis #9,North Kennethberg,FL,2024-06-28,1,14.16
248,414,Jennifer,Griffith,kingjames@example.org,Lewisborough,PA,0,23,Clothing Item 23,Clothing,148.34,7,Store Cassandraborough #7,New Robert,FL,2024-05-20,4,593.36
249,66,Jasmine,Graham,christina87@example.com,Petersenshire,NY,0,63,Toys Item 63,Toys,17.77,37,Store Lake Allisonmouth #37,East Rebecca,FL,2024-02-02,1,17.77
250,1348,Autumn,Smith,osmith@example.com,Hernandezbury,OH,0,83,Sports Item 83,Sports,17.33,32,Store New Debbieville #32,Bentleystad,MI,2025-01-15,3,51.99
251,1209,Cynthia,Davis,aaronjones@example.net,Lake Gregory,OH,0,68,Toys Item 68,Toys,176.33,17,Store Melindahaven #17,Sullivanstad,IL,2023-09-21,2,352.66
252,1241,Jason,Smith,veronicadavis@example.net,East Fred,TX,0,7,Sports Item 7,Sports,157.94,46,Store Michaelberg #46,Thompsontown,PA,2023-06-16,1,157.94
253,1887,Michael,Jones,hendersonjessica@example.org,Clarkmouth,IL,1,10,Books Item 10,Books,80.57,14,Store Lindaberg #14,Staceyburgh,NY,2024-05-05,1,80.57
254,1823,James,Salazar,rhondaray@example.com,East Gloriafort,NY,0,84,Toys Item 84,Toys,119.19,6,Store Dianamouth #6,Myersborough,IL,2025-01-14,2,238.38
255,125,Larry,Edwards,nicholas27@example.org,Port Christopherchester,CA,0,60,Sports Item 60,Sports,21.06,24,Store New Martinport #24,Port Matthewfurt,GA,2023-05-01,3,63.18
256,1824,Christopher,Ponce,raymondschultz@example.net,North Jared,GA,0,72,Clothing Item 72,Clothing,9.63,27,Store Bergview #27,East Micheal,IL,2025-01-20,3,28.89
257,120,Brian,Harmon,reesethomas@example.com,South Williamton,OH,1,48,Clothing Item 48,Clothing,181.38,40,Store Port Crystalstad #40,Port Scott,MI,2023-08-15,3,544.14
258,1504,Jeremy,Brown,williamsmegan@example.org,Williamsbury,PA,1,35,Electronics Item 35,Electronics,157.89,5,Store Coxton #5,Biancaview,TX,2023-05-15,2,315.78
259,443,Douglas,White,james29@example.org,Newmanland,NY,0,39,Sports Item 39,Sports,109.72,34,Store New Juanburgh #34,West Lisa,PA,2023-11-13,1,109.72
260,474,Chelsea,Ramsey,hmendez@example.com,Port Lorifort,CA,0,13,Toys Item 13,Toys,54.01,35,Store Jocelynburgh #35,Smallhaven,PA,2023-09-09,1,54.01
261,1078,Roberta,Clark,henryandrew@example.org,Chungland,GA,1,50,Clothing Item 50,Clothing,191.98,43,Store Jacobmouth #43,North Ronald,PA,2024-04-02,1,191.98
262,1941,Luis,Chan,aaronlane@example.org,Tylertown,MI,0,32,Toys Item 32,Toys,125.04,12,Store New Jessicaville #12,Hernandezbury,NY,2023-08-31,2,250.08
263,851,Brian,Bishop,rjones@example.org,West Melissafurt,IL,0,72,Clothing Item 72,Clothing,9.63,48,Store Lake Nathaniel #48,Margaretborough,IL,2024-09-29,3,28.89
264,1181,Angela,Perez,theresa05@example.net,New Jimmyville,TX,0,14,Sports Item 14,Sports,174.43,23,Store North Gregory #23,Mitchellside,NC,2023-05-12,3,523.29
265,1363,Michael,Walker,hmcneil@example.com,Luceroside,GA,0,87,Electronics Item 87,Electronics,61.52,28,Store West Hunterville #28,Brianview,TX,2023-06-25,2,123.04
266,370,Mary,Wright,xwilliams@example.net,West Micheal,MI,1,14,Sports Item 14,Sports,174.43,36,Store Greenfort #36,North Tylerburgh,NY,2024-08-26,1,174.43
267,1347,Hunter,Johnston,srose@example.net,Prestonfurt,GA,1,52,Books Item 52,Books,183.61,11,Store Josephberg #11,Lake Xavierhaven,NC,2025-03-04,2,367.22
268,908,Katherine,Harvey,taylorvictor@example.org,South James,NC,0,69,Toys Item 69,Toys,156.17,23,Store North Gregory #23,Mitchellside,NC,2024-09-18,10,1561.7
269,665,Vickie,Quinn,simmonsphillip@example.net,South Tylerland,OH,1,41,Clothing Item 41,Clothing,134.35,24,Store New Martinport #24,Port Matthewfurt,GA,2024-05-20,2,268.7
270,882,Virginia,Carroll,nbaird@example.com,New Paulfort,NC,0,53,Electronics Item 53,Electronics,80.25,47,Store New Jessica #47,Bowersstad,MI,2023-07-14,3,240.75
271,1154,Christian,Patton,craig73@example.org,Andrewport,MI,0,42,Home Item 42,Home,75.36,35,Store Jocelynburgh #35,Smallhaven,PA,2023-08-14,2,150.72
272,1127,Anne,Shelton,linda23@example.com,South Angela,PA,1,28,Electronics Item 28,Electronics,69.46,48,Store Lake Nathaniel #48,Margaretborough,IL,2024-11-17,1,69.46
273,927,Collin,Ayala,pwarren@example.com,Jacksonstad,CA,0,33,Toys Item 33,Toys,63.73,29,Store East Laura #29,South Lisa,IL,2024-09-25,1,63.73
274,71,Maurice,Barajas,michael74@example.com,Jerryborough,NY,0,51,Toys Item 51,Toys,177.7,19,Store Victormouth #19,Matthewsview,TX,2023-07-09,1,177.7
275,277,Jane,Flynn,lloydamanda@example.com,Jamesville,OH,1,77,Clothing Item 77,Clothing,182.64,20,Store Staceystad #20,South Nathan,NY,2023-08-25,1,182.64
276,455,Bill,Wong,padillaadrienne@example.com,Bethshire,FL,0,1,Home Item 1,Home,44.78,14,Store Lindaberg #14,Staceyburgh,NY,2023-12-25,1,44.78
277,1684,Darrell,Neal,hallisabella@example.org,Fostershire,OH,0,41,Clothing Item 41,Clothing,134.35,45,Store South Victoriaton #45,North James,GA,2023-06-26,1,134.35
278,1048,Richard,Vincent,scotthunt@example.net,Nathanielchester,NY,0,36,Home Item 36,Home,107.45,36,Store Greenfort #36,North Tylerburgh,NY,2025-04-30,4,429.8
279,317,Linda,Klein,pwalker@example.com,Josephland,GA,0,74,Electronics Item 74,Electronics,19.28,7,Store Cassandraborough #7,New Robert,FL,2023-10-04,4,77.12
280,320,Kristen,Stevenson,stevenvargas@example.com,Lake Rachel,TX,1,5,Clothing Item 5,Clothing,149.77,9,Store South Dennis #9,North Kennethberg,FL,2024-07-17,2,299.54
281,1193,David,Baker,inewton@example.org,Johnsonburgh,CA,0,34,Sports Item 34,Sports,112.28,16,Store Port Austin #16,North Christian,MI,2023-11-06,1,112.28
282,616,Tyrone,Simon,robert89@example.com,North Ashleystad,OH,0,30,Electronics Item 30,Electronics,34.97,6,Store Dianamouth #6,Myersborough,IL,2024-12-05,1,34.97
283,1880,Megan,Harrison,vmosley@example.org,Lake Jonathan,CA,1,74,Electronics Item 74,Electronics,19.28,14,Store Lindaberg #14,Staceyburgh,NY,2024-11-07,1,19.28
284,665,Vickie,Quinn,simmonsphillip@example.net,South Tylerland,OH,1,94,Sports Item 94,Sports,62.52,31,Store Knightbury #31,Pereztown,FL,2024-03-29,1,62.52
285,1842,Tracy,Coleman,stephenszachary@example.net,Sethberg,MI,0,23,Clothing Item 23,Clothing,148.34,45,Store South Victoriaton #45,North James,GA,2025-04-03,2,296.68
286,1859,Cody,Galvan,younggabrielle@example.net,Lesterville,CA,0,90,Books Item 90,Books,79.38,7,Store Cassandraborough #7,New Robert,FL,2025-05-05,2,158.76
287,77,Kimberly,James,levans@example.com,Ashleyton,FL,0,77,Clothing Item 77,Clothing,182.64,47,Store New Jessica #47,Bowersstad,MI,2024-08-24,2,365.28
